industry,task,fold_id,contract_id,feature_name,feature_family,feature_gain_share,feature_split_share,permutation_importance_delta,family_total_gain_share,top_feature_dominance_share,single_family_dominance_flag
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.03864424992489497,0.03768844221105527,,0.09152991100768805,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,stock_within_industry_rank,0.05288566108279308,0.052763819095477386,,0.09152991100768805,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,industry_relative_strength,0.06416195339082127,0.06030150753768844,,0.12983194723769848,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,industry_relative_strength,0.0656699938468772,0.07035175879396985,,0.12983194723769848,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.059878400931692,0.06532663316582915,,0.059878400931692,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.04590465999224866,0.0678391959798995,,0.14143288899668727,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.06911002106799638,0.07537688442211055,,0.26966574721828435,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.048101419912723584,0.05527638190954774,,0.26966574721828435,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.1385482577315726,0.135678391959799,,0.26966574721828435,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,close_location,price_location_gap,0.00922164752664352,0.020100502512562814,,0.031350783288048,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,price_location_gap,0.01541973769333457,0.022613065326633167,,0.031350783288048,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,price_location_gap,0.006709398068069909,0.01507537688442211,,0.031350783288048,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,rolling_range_20d,volatility_expansion,0.09552822900443861,0.12060301507537688,,0.14143288899668727,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,repair_quality,0.013906048505991787,0.022613065326633167,,0.26966574721828435,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.23216769577363724,0.14321608040201006,,0.23216769577363724,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,failure_decision_window,failure_path,0.004722825721134902,0.005025125628140704,,0.004722825721134902,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.03941979982512969,0.03015075376884422,,0.03941979982512969,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.0,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0,0.0,,0.0,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.0,0.0,,0.0,0.23216769577363724,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.05311158856607786,0.047979797979797977,,0.15237046723443906,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,stock_within_industry_rank,0.0992588786683612,0.07828282828282829,,0.15237046723443906,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,industry_relative_strength,0.06708403640276704,0.0707070707070707,,0.10584319243653706,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,industry_relative_strength,0.03875915603377002,0.04040404040404041,,0.10584319243653706,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.01858596031166967,0.030303030303030304,,0.01858596031166967,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.04842974018989024,0.07575757575757576,,0.09101902473562959,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.09894260212587316,0.11868686868686869,,0.48103564269703797,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.11067720101449313,0.10606060606060606,,0.48103564269703797,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.16440034369702744,0.1414141414141414,,0.48103564269703797,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,close_location,price_location_gap,0.03184805800041676,0.03282828282828283,,0.05305490660650463,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,price_location_gap,0.003106145628769417,0.015151515151515152,,0.05305490660650463,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,price_location_gap,0.018100702977318455,0.04040404040404041,,0.05305490660650463,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,rolling_range_20d,volatility_expansion,0.04258928454573935,0.05555555555555555,,0.09101902473562959,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,repair_quality,0.10701549585964425,0.0707070707070707,,0.48103564269703797,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.07669917914912026,0.047979797979797977,,0.07669917914912026,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,failure_decision_window,failure_path,0.0005590962746136566,0.005050505050505051,,0.0005590962746136566,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.02083253055444807,0.022727272727272728,,0.02083253055444807,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.0,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0,0.0,,0.0,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.0,0.0,,0.0,0.16440034369702744,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.05055095993240421,0.04384133611691023,,0.1851892833218825,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,stock_within_industry_rank,0.1346383233894783,0.10855949895615867,,0.1851892833218825,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,industry_relative_strength,0.058114309260791065,0.05219206680584551,,0.14630168925731973,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,industry_relative_strength,0.08818737999652866,0.07724425887265135,,0.14630168925731973,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.02026175845251638,0.033402922755741124,,0.02026175845251638,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.0389047593793376,0.05636743215031315,,0.1023335035684007,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.07899165710760166,0.081419624217119,,0.39858576437213367,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.0885315524937171,0.08350730688935282,,0.39858576437213367,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.1049402884491301,0.10855949895615867,,0.39858576437213367,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,close_location,price_location_gap,0.02274136282983803,0.018789144050104383,,0.08156138832499928,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,price_location_gap,0.04217646990290066,0.05010438413361169,,0.08156138832499928,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,price_location_gap,0.016643555592260592,0.029227557411273485,,0.08156138832499928,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,rolling_range_20d,volatility_expansion,0.0634287441890631,0.06680584551148225,,0.1023335035684007,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,repair_quality,0.1261222663216848,0.09394572025052192,,0.39858576437213367,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.052198887022293514,0.07515657620041753,,0.052198887022293514,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,failure_decision_window,failure_path,0.002594242868617979,0.006263048016701462,,0.002594242868617979,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.010973482811836258,0.014613778705636743,,0.010973482811836258,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.0,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0,0.0,,0.0,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.0,0.0,,0.0,0.1346383233894783,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.04791425925345412,0.044921875,,0.1596982401022288,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,stock_within_industry_rank,0.11178398084877468,0.09375,,0.1596982401022288,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,industry_relative_strength,0.036529602783136834,0.041015625,,0.11415323965706457,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,industry_relative_strength,0.07762363687392773,0.095703125,,0.11415323965706457,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.03717376435138569,0.05078125,,0.03717376435138569,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.0497005064518501,0.064453125,,0.10608411142676687,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.08249592202116468,0.080078125,,0.4529668887009707,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.06466714622161461,0.060546875,,0.4529668887009707,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.15766972491769746,0.1171875,,0.4529668887009707,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,close_location,price_location_gap,0.06214283432604816,0.052734375,,0.09766816654990598,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,price_location_gap,0.013685795008691654,0.033203125,,0.09766816654990598,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,price_location_gap,0.021839537215166172,0.04296875,,0.09766816654990598,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,rolling_range_20d,volatility_expansion,0.05638360497491677,0.068359375,,0.10608411142676687,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,repair_quality,0.14813409554049395,0.091796875,,0.4529668887009707,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.01421650410114619,0.037109375,,0.01421650410114619,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,failure_decision_window,failure_path,0.00402763931392595,0.005859375,,0.00402763931392595,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.00905021209572912,0.013671875,,0.00905021209572912,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.004961233700876147,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0,0.0,,0.004961233700876147,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.004961233700876147,0.005859375,,0.004961233700876147,0.15766972491769746,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.036396531661948714,0.0391156462585034,,0.13254128454832742,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,stock_within_industry_rank,0.0961447528863787,0.08503401360544217,,0.13254128454832742,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,industry_relative_strength,0.040603819621150415,0.05442176870748299,,0.11289748669078624,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,industry_relative_strength,0.07229366706963583,0.0663265306122449,,0.11289748669078624,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.026254428203325506,0.03571428571428571,,0.026254428203325506,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.0433748772734272,0.04931972789115646,,0.16747105112650312,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.07976207782223269,0.07312925170068027,,0.41886951510696546,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.10166538918134431,0.08163265306122448,,0.41886951510696546,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.12478484930032374,0.09863945578231292,,0.41886951510696546,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,close_location,price_location_gap,0.014223222099416845,0.023809523809523808,,0.061400347335505215,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,price_location_gap,0.02220377196412113,0.04421768707482993,,0.061400347335505215,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,price_location_gap,0.024973353271967237,0.04081632653061224,,0.061400347335505215,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,rolling_range_20d,volatility_expansion,0.12409617385307592,0.12755102040816327,,0.16747105112650312,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,repair_quality,0.1126571988030647,0.0782312925170068,,0.41886951510696546,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.037032635248697175,0.05102040816326531,,0.037032635248697175,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,failure_decision_window,failure_path,0.002896465709817882,0.008503401360544218,,0.002896465709817882,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.03548927409957621,0.03571428571428571,,0.03548927409957621,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.0051475119304957954,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0,0.0,,0.0051475119304957954,0.12478484930032374,False
汽车,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.0051475119304957954,0.006802721088435374,,0.0051475119304957954,0.12478484930032374,False
汽车,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.12034243666460648,0.13719512195121952,,0.12034243666460648,0.18776949274533308,False
汽车,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.07673870611038353,0.12195121951219512,,0.07673870611038353,0.18776949274533308,False
汽车,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.18776949274533308,0.17073170731707318,,0.18776949274533308,0.18776949274533308,False
汽车,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.18200912842495634,0.11890243902439024,,0.40708200439574543,0.18776949274533308,False
汽车,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.10011379133821253,0.12195121951219512,,0.40708200439574543,0.18776949274533308,False
汽车,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.12495908463257656,0.13109756097560976,,0.40708200439574543,0.18776949274533308,False
汽车,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.1081642031779551,0.125,,0.1081642031779551,0.18776949274533308,False
汽车,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.09824729142415706,0.0701219512195122,,0.09824729142415706,0.18776949274533308,False
汽车,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.0016558654818193224,0.18776949274533308,False
汽车,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0016558654818193224,0.003048780487804878,,0.0016558654818193224,0.18776949274533308,False
汽车,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.0,0.0,,0.0016558654818193224,0.18776949274533308,False
汽车,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.11844874765686947,0.1475095785440613,,0.11844874765686947,0.25449910039243967,False
汽车,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.08811506035767931,0.12643678160919541,,0.08811506035767931,0.25449910039243967,False
汽车,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.25449910039243967,0.1896551724137931,,0.25449910039243967,0.25449910039243967,False
汽车,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.18191096218659225,0.1532567049808429,,0.35653956893249056,0.25449910039243967,False
汽车,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.09523378126068092,0.1206896551724138,,0.35653956893249056,0.25449910039243967,False
汽车,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.0793948254852174,0.09578544061302682,,0.35653956893249056,0.25449910039243967,False
汽车,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.1352559682973053,0.11877394636015326,,0.1352559682973053,0.25449910039243967,False
汽车,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.03448391263401515,0.03065134099616858,,0.03448391263401515,0.25449910039243967,False
汽车,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.012657641729200518,0.25449910039243967,False
汽车,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0008534652306746171,0.0019157088122605363,,0.012657641729200518,0.25449910039243967,False
汽车,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.011804176498525902,0.01532567049808429,,0.012657641729200518,0.25449910039243967,False
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.0853906854546601,0.13344316309719934,,0.0853906854546601,0.287503166819892,False
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.07687649534186809,0.11696869851729819,,0.07687649534186809,0.287503166819892,False
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.15629237015781533,0.15485996705107083,,0.15629237015781533,0.287503166819892,False
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.287503166819892,0.18616144975288304,,0.48135742602382625,0.287503166819892,False
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.10280601734727557,0.13344316309719934,,0.48135742602382625,0.287503166819892,False
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.09104824185665865,0.09719934102141681,,0.48135742602382625,0.287503166819892,False
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.15732370234290355,0.13344316309719934,,0.15732370234290355,0.287503166819892,False
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.02534601711490426,0.026359143327841845,,0.02534601711490426,0.287503166819892,False
