run_id,contract_version,decision_state,primary_objective,incremental_alpha_required,upstream_20a_integrity_gate,R2_universe_resolution_gate,R2_replication_role_resolution_gate,R2_promotion_eligibility_resolution_gate,TrendPV_warmup_resolution_gate,R2_family_bridge_role_resolution_gate,preoutcome_manifest_hash_gate,historical_run_authorization_gate,outcome_firewall_gate,historical_manifest_hash_gate,final_manifest_hash_gate,P0_formula_integrity_gate,P0_metric_completeness_gate,P0_materialization_gate,P1_formula_integrity_gate,P1_paper_fill_formula_integrity_gate,P1_sample_support_gate,P1_direction_metric_completeness_gate,P1_materialization_gate,P4_formula_integrity_gate,P4_sample_support_gate,P4_direction_metric_completeness_gate,P4_materialization_gate,P5_materialization_gate,P5_fully_post_snapshot_materialization_gate,P6_formula_integrity_gate,P6_metric_completeness_gate,P6_materialization_gate,P1_paper_sort_direction_gate,P4_paper_sort_direction_gate,P1_paper_fill_sort_diagnostic_gate,P5_retrospective_sort_diagnostic_gate,P1_positive_exposure_design_gate,P4_positive_exposure_design_gate,primary_materialized_any,primary_positive_exposure_any,P1_partial_positive,P4_partial_positive,project_partial_positive_any,auxiliary_sort_positive_any,all_materialized_primary_full_nonpositive,partial_formula_failure,P1_metric_materialization_failure,P4_metric_materialization_failure,partial_metric_materialization_failure,P1_partial_underpowered,P4_partial_underpowered,partial_underpowered,global_underpowered,global_metric_materialization_failure,P2_run_status,P3_run_status,P1_project_strict_evaluable_month_n,P1_paper_fill_evaluable_month_n,P4_evaluable_month_n,P5_full_history_retrospective_evaluable_month_n,P5_fully_post_snapshot_score_month_n,P1_early_month_n,P1_late_month_n,P1_paper_fill_early_month_n,P1_paper_fill_late_month_n,P4_early_month_n,P4_late_month_n,P5_full_history_retrospective_early_month_n,P5_full_history_retrospective_late_month_n,P1_mean_spread_full,P1_mean_spread_early,P1_mean_spread_late,P4_mean_spread_full,P4_mean_spread_early,P4_mean_spread_late,P1_paper_fill_mean_spread_full,P1_paper_fill_mean_spread_early,P1_paper_fill_mean_spread_late,P5_full_history_retrospective_mean_spread_full,P5_full_history_retrospective_mean_spread_early,P5_full_history_retrospective_mean_spread_late,P1_favorable_extreme_mean_full,P1_favorable_extreme_mean_early,P1_favorable_extreme_mean_late,P4_favorable_extreme_mean_full,P4_favorable_extreme_mean_early,P4_favorable_extreme_mean_late,P4_arm_promotion_eligible,P4_residual_family_bridge_authorizer,P4_pass_does_not_change_residual_primary,residual_primary_arm_frozen,residual_primary_changed_by_20B,exact_replication_reachable,historical_sample_role,historical_support_claim_allowed,20C_requirement_generation_authorized,20C_execution_authorized,policy_training_authorized,policy_replay_authorized,portfolio_optimization_authorized,deployment_authorized,preoutcome_bundle_hash,historical_bundle_hash,blocking_reasons
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,20B_v3,20B_mixed_direction_design_only,deployable_positive_beta,False,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,registered_not_run,registered_not_run,54,54,63,63,3,27,27,27,27,32,31,32,31,-0.0197935937732,-0.0298687434609,-0.0097184440855,0.00660083042471,0.00383168882111,0.00945929917682,-0.0156889590473,-0.0215309294092,-0.0098469886855,-0.0020745535028,0.00139980050965,-0.00566098345113,-0.00774147566484,-0.0329960943751,0.0175131430454,0.00349591312028,-0.0055745314847,0.0128589527125,False,True,True,C3_RESMOM_R3_BOARD_ADAPTATION,False,False,design_contaminated_historical,False,False,False,False,False,False,False,fbe2786fe9e7bcc6cd5695d047cec494082f1e646cb94ce8222436a11a844247,6b7cee36e157b3c5fa1fd6b45f5e6a7b6b44252ece795fd7d1319a5573c9133f,
