fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,项目,值
2026-07-06T07:54:56Z,2026-07-06,ths,industry,保险,881156,current_info,stock_board_industry_info_ths,今开,1944.19
2026-07-06T07:54:56Z,2026-07-06,ths,industry,保险,881156,current_info,stock_board_industry_info_ths,昨收,1947.08
2026-07-06T07:54:56Z,2026-07-06,ths,industry,保险,881156,current_info,stock_board_industry_info_ths,最低,1932.36
2026-07-06T07:54:56Z,2026-07-06,ths,industry,保险,881156,current_info,stock_board_industry_info_ths,最高,1978.20
2026-07-06T07:54:56Z,2026-07-06,ths,industry,保险,881156,current_info,stock_board_industry_info_ths,成交量(万手),342.57
2026-07-06T07:54:56Z,2026-07-06,ths,industry,保险,881156,current_info,stock_board_industry_info_ths,板块涨幅,1.21%
2026-07-06T07:54:56Z,2026-07-06,ths,industry,保险,881156,current_info,stock_board_industry_info_ths,涨幅排名,5/90
2026-07-06T07:54:56Z,2026-07-06,ths,industry,保险,881156,current_info,stock_board_industry_info_ths,涨跌家数,5/0
2026-07-06T07:54:56Z,2026-07-06,ths,industry,保险,881156,current_info,stock_board_industry_info_ths,资金净流入(亿),10.97
2026-07-06T07:54:56Z,2026-07-06,ths,industry,保险,881156,current_info,stock_board_industry_info_ths,成交额(亿),114.76
