state_id,fold_id,event_n,t1_reconstruction_status,purged_rows_n,embargoed_rows_n,effective_train_event_n,effective_test_event_n,train_mean_average_uniqueness,train_median_average_uniqueness,train_p10_average_uniqueness,train_mean_concurrency,train_p95_concurrency,test_mean_average_uniqueness,test_mean_concurrency,sample_uniqueness_gate_status
repair_range_participation_core_30,0,2091,exact_t1_reconstructed,30,129,3982,2091,0.4150433236705397,0.3333333333333333,0.16666666666666666,3.8175799513746025,8.0,0.3813998031812996,4.103872110998002,pass_with_exact_t1
repair_range_participation_core_30,1,1656,exact_t1_reconstructed,115,795,3666,1656,0.3982384443670161,0.3194444444444444,0.15879570578231292,3.9859927677792095,9.0,0.4010025988800766,3.9165972739623967,pass_with_exact_t1
repair_range_participation_core_30,2,1195,exact_t1_reconstructed,63,251,4723,1195,0.3965050286378106,0.3182539682539683,0.16378231292517006,3.933057060886197,8.0,0.41532861785383984,3.991209088450095,pass_with_exact_t1
repair_range_participation_core_30,3,504,exact_t1_reconstructed,34,440,5254,504,0.4013524398214009,0.3200877192982456,0.16309523809523807,3.930822186967849,8.0,0.520774551381339,2.9192910702113157,pass_with_exact_t1
repair_range_participation_core_30,4,786,exact_t1_reconstructed,5,66,5375,786,0.3995421850573817,0.3194444444444444,0.16196145124716554,3.967634925360439,9.0,0.41777687232873306,3.638583410997204,pass_with_exact_t1
