split,population,probe_r_budget,initial_risk_pct_p01,initial_risk_pct_p05,initial_risk_pct_p25,initial_risk_pct_median,initial_risk_pct_p75,initial_risk_pct_p95,initial_risk_pct_p99,return_r_p01,return_r_p99,loss_r_top1_share,loss_r_top5_share,near_risk_floor_extreme_loss_share,risk_distance_ineligible_count,initial_risk_pct_quintile,quintile_failed_seed_count,quintile_failed_seed_average_loss_r,quintile_baseline_failed_seed_average_loss_r,quintile_loss_r_diff_vs_same_seed_no_fail_fast,risk_pct_quintile_cost_control_status,audit_only_status
train,matched_random,0.25,0.0007294112949679872,0.0019230293098973974,0.005776526806270358,0.01160543536553887,0.021816522203948287,0.054950944921102904,0.10857907023860063,-1.9918720805310055,3.178392446070779,0.0002551997904445753,0.001265844821793047,0.09129089198239104,209163,all,0,0.07153815751686798,,,report_only,report_only
train,matched_random,0.5,0.0007294112949679872,0.0019230293098973974,0.005776526806270358,0.01160543536553887,0.021816522203948287,0.054950944921102904,0.10857907023860063,-3.983744161062011,6.356784892141558,0.0002551997904445753,0.001265844821793047,0.09129089198239104,209163,all,0,0.14307631503373597,,,report_only,report_only
validation,candidate,0.1,0.02048255476077612,0.021799775540001284,0.029478376893832908,0.04158416439909361,0.06037055008027282,0.0895733680606139,0.10979658326194457,-0.3501167424996549,0.6316431194666892,0.007907991832429196,0.03188585025035586,0.039966276649541714,0,all,682,0.09596437462136018,,,report_only,report_only
validation,candidate,0.25,0.02048255476077612,0.021799775540001284,0.029478376893832908,0.04158416439909361,0.06037055008027282,0.0895733680606139,0.10979658326194457,-0.8752918562491372,1.5791077986667228,0.007907991832429198,0.03188585025035586,0.03996627664954173,0,all,682,0.2399109365534004,,,report_only,report_only
validation,candidate,0.5,0.02048255476077612,0.021799775540001284,0.029478376893832908,0.04158416439909361,0.06037055008027282,0.0895733680606139,0.10979658326194457,-1.7505837124982744,3.1582155973334456,0.007907991832429198,0.03188585025035586,0.03996627664954173,0,all,682,0.4798218731068008,,,report_only,report_only
validation,ep2_bridge,0.1,0.020637987229115848,0.02129604779061294,0.02702643239244497,0.036768792164888424,0.05198281815356602,0.07962443698724093,0.10365621671237026,-0.4071517740475919,0.9286691151105094,0.015168011184175783,0.06421409006192134,0.04257996204965618,0,all,336,0.1034214653109791,,,report_only,report_only
validation,ep2_bridge,0.25,0.020637987229115848,0.02129604779061294,0.02702643239244497,0.036768792164888424,0.05198281815356602,0.07962443698724093,0.10365621671237026,-1.0178794351189797,2.3216727877762735,0.01516801118417578,0.06421409006192132,0.04257996204965616,0,all,336,0.2585536632774478,,,report_only,report_only
validation,ep2_bridge,0.5,0.020637987229115848,0.02129604779061294,0.02702643239244497,0.036768792164888424,0.05198281815356602,0.07962443698724093,0.10365621671237026,-2.0357588702379594,4.643345575552547,0.01516801118417578,0.06421409006192132,0.04257996204965616,0,all,336,0.5171073265548956,,,report_only,report_only
validation,matched_delay,0.1,0.0021537047460140645,0.009503491468464161,0.027054019355956478,0.04292140514478502,0.06455335437525965,0.10841982689261939,0.1526048442718838,-1.7450378347112983,1.171305718429091,0.11522869180107669,0.22273349782709462,0.5489535395784927,278,all,1362,0.1914791244988251,,,report_only,report_only
validation,matched_delay,0.25,0.0021537047460140645,0.009503491468464161,0.027054019355956478,0.04292140514478502,0.06455335437525965,0.10841982689261939,0.1526048442718838,-4.362594586778245,2.928264296072727,0.11522869180107671,0.22273349782709465,0.5489535395784928,278,all,1362,0.4786978112470626,,,report_only,report_only
validation,matched_delay,0.5,0.0021537047460140645,0.009503491468464161,0.027054019355956478,0.04292140514478502,0.06455335437525965,0.10841982689261939,0.1526048442718838,-8.72518917355649,5.856528592145454,0.11522869180107671,0.22273349782709465,0.5489535395784928,278,all,1362,0.9573956224941252,,,report_only,report_only
validation,matched_random,0.1,0.0006060744776870265,0.001548822165497394,0.004930985112617741,0.009860094402835785,0.018483108324337045,0.04655493581523083,0.08879487755231381,-0.7945096125987003,0.8942371277781853,0.000498514888243571,0.0022944740447791777,0.09461366921836638,109198,all,0,0.02567114422501188,,,report_only,report_only
validation,matched_random,0.25,0.0006060744776870265,0.001548822165497394,0.004930985112617741,0.009860094402835785,0.018483108324337045,0.04655493581523083,0.08879487755231381,-1.9862740314967506,2.235592819445463,0.000498514888243571,0.0022944740447791772,0.09461366921836636,109198,all,0,0.06417786056252969,,,report_only,report_only
validation,matched_random,0.5,0.0006060744776870265,0.001548822165497394,0.004930985112617741,0.009860094402835785,0.018483108324337045,0.04655493581523083,0.08879487755231381,-3.9725480629935013,4.471185638890926,0.000498514888243571,0.0022944740447791772,0.09461366921836636,109198,all,0,0.12835572112505939,,,report_only,report_only
robustness,candidate,0.1,0.020274348135971745,0.021457211439199368,0.029904531176966464,0.043419607853965425,0.06096366146148645,0.09631629167995139,0.11299127033352083,-0.37942538464228404,1.2166908003415824,0.008526812082805644,0.03932499906184121,0.053502842413728276,0,all,643,0.08212559454689759,,,report_only,report_only
robustness,candidate,0.25,0.020274348135971745,0.021457211439199368,0.029904531176966464,0.043419607853965425,0.06096366146148645,0.09631629167995139,0.11299127033352083,-0.9485634616057101,3.041727000853956,0.008526812082805644,0.03932499906184121,0.05350284241372827,0,all,643,0.205313986367244,,,report_only,report_only
robustness,candidate,0.5,0.020274348135971745,0.021457211439199368,0.029904531176966464,0.043419607853965425,0.06096366146148645,0.09631629167995139,0.11299127033352083,-1.8971269232114203,6.083454001707912,0.008526812082805644,0.03932499906184121,0.05350284241372827,0,all,643,0.410627972734488,,,report_only,report_only
robustness,ep2_bridge,0.1,0.020366666764862186,0.021508083727409432,0.027040353139845177,0.040782349305721555,0.05973252512105888,0.0928112999025652,0.10725995351908113,-0.40115433423074526,0.7524013187751721,0.01142864569385778,0.049097937283438114,0.06138844898207556,0,all,406,0.10064490972067526,,,report_only,report_only
robustness,ep2_bridge,0.25,0.020366666764862186,0.021508083727409432,0.027040353139845177,0.040782349305721555,0.05973252512105888,0.0928112999025652,0.10725995351908113,-1.002885835576863,1.8810032969379302,0.01142864569385778,0.049097937283438114,0.06138844898207556,0,all,406,0.25161227430168814,,,report_only,report_only
robustness,ep2_bridge,0.5,0.020366666764862186,0.021508083727409432,0.027040353139845177,0.040782349305721555,0.05973252512105888,0.0928112999025652,0.10725995351908113,-2.005771671153726,3.7620065938758604,0.01142864569385778,0.049097937283438114,0.06138844898207556,0,all,406,0.5032245486033763,,,report_only,report_only
robustness,matched_delay,0.1,0.002816221905699272,0.009962817161867291,0.02577478053263267,0.04402353097789531,0.06707607090804298,0.12206665682252373,0.19825687934241104,-1.0850785948291297,2.0429251991556114,0.024136852348250942,0.08067466962711378,0.5211572924374076,380,all,1286,0.12222239823342865,,,report_only,report_only
robustness,matched_delay,0.25,0.002816221905699272,0.009962817161867291,0.02577478053263267,0.04402353097789531,0.06707607090804298,0.12206665682252373,0.19825687934241104,-2.712696487072824,5.107312997889029,0.024136852348250946,0.08067466962711378,0.5211572924374077,380,all,1286,0.30555599558357155,,,report_only,report_only
robustness,matched_delay,0.5,0.002816221905699272,0.009962817161867291,0.02577478053263267,0.04402353097789531,0.06707607090804298,0.12206665682252373,0.19825687934241104,-5.425392974145648,10.214625995778057,0.024136852348250946,0.08067466962711378,0.5211572924374077,380,all,1286,0.6111119911671431,,,report_only,report_only
robustness,matched_random,0.1,0.0004983819537193583,0.0012886892508863887,0.004372584886882356,0.008991024028971882,0.017614512666685418,0.04962284079509718,0.1034277017068127,-0.6039479419833649,1.269423010119754,0.0005421663423147051,0.002488374827152811,0.11047353538528253,120410,all,0,0.016338046164874075,,,report_only,report_only
robustness,matched_random,0.25,0.0004983819537193583,0.0012886892508863887,0.004372584886882356,0.008991024028971882,0.017614512666685418,0.04962284079509718,0.1034277017068127,-1.5098698549584122,3.1735575252993846,0.0005421663423147053,0.0024883748271528118,0.11047353538528254,120410,all,0,0.04084511541218518,,,report_only,report_only
robustness,matched_random,0.5,0.0004983819537193583,0.0012886892508863887,0.004372584886882356,0.008991024028971882,0.017614512666685418,0.04962284079509718,0.1034277017068127,-3.0197397099168244,6.347115050598769,0.0005421663423147053,0.0024883748271528118,0.11047353538528254,120410,all,0,0.08169023082437037,,,report_only,report_only
