signal_date,split,eligible_count,selected_count_target,selected_count,nonselected_count,selection_status,top1_instrument_selected_week_share,active_factor_count_min,active_factor_count_p10,active_factor_count_median,selected_active_factor_count_p10,selected_active_factor_count_median,nonselected_active_factor_count_p10,nonselected_active_factor_count_median,selected_minus_nonselected_active_factor_count_p10,selected_minus_nonselected_active_factor_count_median,score_raw_mean,score_raw_std,score_tie_share
2018-03-23,train,140,28,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,100,123.0,123.0,,,,,,,-0.0002904307509082596,0.07123645748176578,0.0
2018-03-30,train,147,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,112,123.0,123.0,,,,,,,-0.0001688923592293702,0.06807821060882982,0.0
2018-04-04,train,149,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,119,123.0,123.0,,,,,,,-0.0001815847963917159,0.0622915990423753,0.0
2018-04-13,train,147,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,101,123.0,123.0,,,,,,,-5.7545929549667516e-05,0.06668389696148133,0.0
2018-04-20,train,143,29,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,117,123.0,123.0,,,,,,,-0.00018178601598546666,0.07157619991489624,0.0
2018-04-27,train,138,28,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,123.0,,,,,,,-0.0002437433676925511,0.0806512050733707,0.0
2018-05-04,train,144,29,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,123.0,,,,,,,-0.0001833665498128862,0.07099558563013088,0.0
2018-05-11,train,143,29,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,123.0,,,,,,,-0.00019793446413813413,0.05794265527370628,0.0
2018-05-18,train,144,29,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,122,122.0,123.0,,,,,,,-0.0002556751737387995,0.06420190927499078,0.0
2018-05-25,train,140,28,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,116,123.0,123.0,,,,,,,-0.0002540472729459723,0.0715241427523318,0.0
2018-06-01,train,137,28,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,115,123.0,123.0,,,,,,,-0.00013823680686599537,0.06889464993790599,0.0
2018-06-08,train,135,27,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,123.0,,,,,,,-0.00021678910790365303,0.05737815411627909,0.0
2018-06-15,train,132,27,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,112,123.0,123.0,,,,,,,-0.00013906366044167596,0.07825581334074361,0.0
2018-06-22,train,129,26,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,122.8,123.0,,,,,,,-0.00023427713957435272,0.07088397065318189,0.0
2018-06-29,train,128,26,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,122.0,123.0,,,,,,,-0.0002515060340755257,0.06406779250332222,0.0
2018-07-06,train,122,25,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,115,123.0,123.0,,,,,,,-0.00021216186385882268,0.07671220825111154,0.0
2018-07-13,train,130,26,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,108,123.0,124.0,,,,,,,-0.00032999542728025477,0.05262433013633189,0.0
2018-07-20,train,130,26,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,112,123.0,124.0,,,,,,,-0.00027027511869024925,0.0742662974801905,0.0
2018-07-27,train,132,27,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.00020544067125442022,0.07571333027685745,0.0
2018-08-03,train,123,25,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.0002454401476539084,0.08633110635235976,0.0
2018-08-10,train,123,25,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,123,123.0,124.0,,,,,,,-0.0002814086564644627,0.06973842850364079,0.0
2018-08-17,train,116,24,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,123,123.0,124.0,,,,,,,-0.0002729364844369039,0.09393618234681904,0.0
2018-08-24,train,119,24,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,123,123.0,124.0,,,,,,,-0.00025687269643436206,0.08395559633748126,0.0
2018-08-31,train,119,24,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,122,123.0,124.0,,,,,,,-0.00028761255192972265,0.08202980013291994,0.0
2018-09-07,train,116,24,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,123,123.0,124.0,,,,,,,-0.00030221268369434273,0.07636695225777608,0.0
2018-09-14,train,113,23,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,101,123.0,124.0,,,,,,,-0.00035239764622300713,0.0803394735752183,0.0
2018-09-21,train,119,24,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,117,123.0,124.0,,,,,,,-0.0002822736625397684,0.06293335836063794,0.0
2018-09-28,train,122,25,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.0002843327341974809,0.05751860659283954,0.0
2018-10-12,train,114,23,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.0003058721744011669,0.07579856123238948,0.0
2018-10-19,train,110,22,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,119,123.0,124.0,,,,,,,-0.00023735496701436174,0.07510478256960086,0.0
2018-10-26,train,112,23,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,122,123.0,124.0,,,,,,,-0.0002937051791764453,0.08414596439819856,0.0
2018-11-02,train,119,24,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,109,123.0,124.0,,,,,,,-0.0002167328714272684,0.05084915334157538,0.0
2018-11-09,train,115,23,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,118,123.0,124.0,,,,,,,-0.00022363795259389672,0.066197778161604,0.0
2018-11-16,train,122,25,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.0002608330707210271,0.07683978005554216,0.0
2018-11-23,train,118,24,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,101,123.0,124.0,,,,,,,7.218669039666707e-05,0.06849487978373169,0.0
2018-11-30,train,116,24,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,117,123.0,124.0,,,,,,,-0.000206551142513751,0.0662448175761626,0.0
2018-12-07,train,118,24,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.0002337645475616187,0.0723008841759245,0.0
2018-12-14,train,115,23,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.0002691497399227947,0.0660772033147408,0.0
2018-12-21,train,111,23,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,111,123.0,124.0,,,,,,,-0.00023866325306632721,0.081236074990485,0.0
2018-12-28,train,111,23,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,119,123.0,124.0,,,,,,,-0.0002884965006169892,0.07432504165571836,0.0
2019-01-04,train,112,23,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.00026800763553484416,0.07560272186858082,0.0
2019-01-11,train,116,24,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.0002910761888522739,0.06268279681785008,0.0
2019-01-18,train,116,24,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.0002907172221842303,0.05715716469154963,0.0
2019-01-25,train,114,23,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,123,123.0,124.0,,,,,,,-0.0002512489064639297,0.06594131616713322,0.0
2019-02-01,train,116,24,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,122,123.0,124.0,,,,,,,-0.0002816814657059721,0.05848130413793846,0.0
2019-02-15,train,124,25,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,112,123.0,124.0,,,,,,,-0.00029605276527349897,0.056136927279697345,0.0
2019-02-22,train,131,27,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,119,123.0,124.0,,,,,,,-0.0003145230350686502,0.06783458360702048,0.0
2019-03-01,train,143,29,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,101,123.0,124.0,,,,,,,-0.000192489178246795,0.06074583023520575,0.0
2019-03-08,train,146,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,117,123.0,124.0,,,,,,,-0.00024151666059092161,0.06299557041139345,0.0
2019-03-15,train,147,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.00018821866260994915,0.05369230301922111,0.0
2019-03-22,train,150,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,111,123.0,124.0,,,,,,,-0.00018713529433052046,0.060068761503175014,0.0
2019-03-29,train,153,31,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,111,123.0,124.0,,,,,,,-0.00014282657464465253,0.05219497347844883,0.0
2019-04-04,train,162,33,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,101,123.0,124.0,,,,,,,-6.705553504765058e-05,0.0640408753010576,0.0
2019-04-12,train,152,31,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,119,123.0,124.0,,,,,,,-0.00016399104819136103,0.06555103907722638,0.0
2019-04-19,train,157,32,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.00020708758785062875,0.06289983360447954,0.0
2019-04-26,train,151,31,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.00017623750060380712,0.0606889985338892,0.0
2019-04-30,train,154,31,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,100,123.0,124.0,,,,,,,-0.00017864673007591695,0.06900111892407042,0.0
2019-05-10,train,146,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,111,123.0,124.0,,,,,,,-0.00020992819307952726,0.06627213195838572,0.0
2019-05-17,train,143,29,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,101,123.0,124.0,,,,,,,-0.0002969801141440508,0.065096724115791,0.0
2019-05-24,train,140,28,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,117,123.0,124.0,,,,,,,-0.00020942548932266294,0.07395610571268316,0.0
2019-05-31,train,145,29,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.00023127635865803793,0.06381570270063157,0.0
2019-06-06,train,136,28,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.00021030427787857085,0.07691256315170879,0.0
2019-06-14,train,140,28,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.00019255217875300268,0.06729463393929708,0.0
2019-06-21,train,148,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,112,123.0,124.0,,,,,,,-0.00023652550192682838,0.05750792495613951,0.0
2019-06-28,train,148,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,112,123.0,124.0,,,,,,,-0.0002188692440298638,0.05826356180515145,0.0
2019-07-05,train,148,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,119,123.0,124.0,,,,,,,-0.00017358301303086734,0.056685600886939365,0.0
2019-07-12,train,144,29,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.00019642671193357644,0.06339774478999353,0.0
2019-07-19,train,145,29,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.00018406253979456476,0.0703775350905633,0.0
2019-07-26,train,145,29,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,122,123.0,124.0,,,,,,,-0.00024127014896108327,0.06522718782418459,0.0
2019-08-02,train,140,28,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.00023802301761278574,0.07197048196791732,0.0
2019-08-09,train,138,28,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,111,123.0,124.0,,,,,,,-0.00012134817812134797,0.07413177777393418,0.0
2019-08-16,train,137,28,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,122,123.0,124.0,,,,,,,-0.00022241541333340253,0.05484760527086284,0.0
2019-08-23,train,147,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,117,123.0,124.0,,,,,,,-0.00021450486298118208,0.05424570427376526,0.0
2019-08-30,train,150,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.00021862546065491687,0.05815955563661159,0.0
2019-09-06,train,156,32,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.00020307817504240406,0.06461879347315061,0.0
2019-09-12,train,160,32,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.00020575572360586046,0.07445628611751087,0.0
2019-09-20,train,160,32,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.0002228307918175354,0.05728248725932913,0.0
2019-09-27,train,151,31,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,115,123.0,124.0,,,,,,,-0.00021593455944414998,0.07512266597191997,0.0
2019-09-30,train,148,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,117,124.0,124.0,,,,,,,-0.00022634188808846992,0.07250942164993462,0.0
2019-10-11,train,150,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.00021619041974745438,0.07327808598147298,0.0
2019-10-18,train,149,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,111,123.0,124.0,,,,,,,-0.00022456710578617353,0.07017905531767113,0.0
2019-10-25,train,149,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.0002476864485416834,0.06916598273791334,0.0
2019-11-01,train,149,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.00024039598733068576,0.06838267517046927,0.0
2019-11-08,train,152,31,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,111,123.0,124.0,,,,,,,-0.0003185496942529956,0.06408934909006109,0.0
2019-11-15,train,149,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.00021861952314867656,0.06336410936032687,0.0
2019-11-22,train,148,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.0001885511246564271,0.0773909493804807,0.0
2019-11-29,train,151,31,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,111,123.0,124.0,,,,,,,-0.00021929610458564422,0.08113876723178672,0.0
2019-12-06,train,150,30,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.00024505440163175094,0.06043364547435666,0.0
2019-12-13,train,155,31,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.000255206368871,0.06741097669464535,0.0
2019-12-20,train,162,33,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,111,123.0,124.0,,,,,,,-0.0002506683906600796,0.0795765650213421,0.0
2019-12-27,train,159,32,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.00019493758222395897,0.06961247751520991,0.0
2020-01-03,train,168,34,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,112,123.0,124.0,,,,,,,-0.00019595477260921025,0.06829118138742268,0.0
2020-01-10,train,173,35,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.00020542445371708764,0.05472355111150311,0.0
2020-01-17,train,173,35,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.00018667541340526634,0.0641646239108114,0.0
2020-01-23,train,167,34,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.00017620177240350435,0.06920831533321246,0.0
2020-02-07,train,169,34,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,122.0,124.0,,,,,,,-0.00021681052784868477,0.05919950676245658,0.0
2020-02-14,train,171,35,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,118,123.0,124.0,,,,,,,-0.0002830486757916931,0.060213287869523305,0.0
2020-02-21,train,179,36,36,143,selected,0.6539792387543253,120,123.0,124.0,123.0,124.0,123.0,124.0,0.0,0.0,-0.0002853174866757007,0.057452707042457286,0.0
2020-02-28,train,173,35,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,122,123.0,124.0,,,,,,,-0.0001431582997717511,0.06066773682807917,0.0
2020-03-06,train,178,36,36,142,selected,0.6539792387543253,122,123.0,124.0,123.0,124.0,123.1,124.0,-0.09999999999999432,0.0,-0.00017352403924567644,0.056163284311969194,0.0
2020-03-13,train,170,34,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,122,123.0,124.0,,,,,,,-0.00016574690116067086,0.075836332581387,0.0
2020-03-20,train,161,33,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,123,123.0,124.0,,,,,,,-0.00016449432411393396,0.07659679779986482,0.0
2020-03-27,train,164,33,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,123,123.0,124.0,,,,,,,-0.0001908634707037014,0.06530240307068459,0.0
2020-04-03,train,164,33,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,123,123.0,124.0,,,,,,,-0.00019274963649256886,0.05839315483778383,0.0
2020-04-10,train,168,34,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,120,123.0,124.0,,,,,,,-0.00020131010262618748,0.06674970423899577,0.0
2020-04-17,train,172,35,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,111,123.0,124.0,,,,,,,-0.00016265450703474086,0.047428449453181296,0.0
2020-04-24,train,167,34,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,111,123.0,124.0,,,,,,,-0.0001321773545954526,0.059745785126692,0.0
2020-04-30,train,170,34,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,116,123.0,124.0,,,,,,,-0.00022691860494694757,0.05678414598136032,0.0
2020-05-08,train,176,36,36,140,selected,0.6539792387543253,120,123.0,124.0,124.0,124.0,123.0,124.0,1.0,0.0,-0.00022252672947262439,0.052436850946385935,0.0
2020-05-15,train,176,36,36,140,selected,0.6539792387543253,121,123.0,124.0,124.0,124.0,123.0,124.0,1.0,0.0,-0.00022695372972244857,0.06217596050011588,0.0
2020-05-22,train,166,34,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,121,123.0,124.0,,,,,,,-0.00017405704121890034,0.0636034553152946,0.0
2020-05-29,train,172,35,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,122,123.0,124.0,,,,,,,-0.00022546677469005992,0.0616848617938927,0.0
2020-06-05,train,174,35,0,0,blocked_insufficient_eligible_cross_section,0.6539792387543253,119,123.0,124.0,,,,,,,-0.0001957989139910022,0.06230481545615269,0.0
2020-06-12,train,175,35,35,140,selected,0.6539792387543253,115,123.0,124.0,123.0,124.0,123.0,124.0,0.0,0.0,-0.00020723231526988326,0.061496080413028106,0.0
2020-06-19,train,182,37,37,145,selected,0.6539792387543253,120,123.0,124.0,123.0,124.0,123.0,124.0,0.0,0.0,-0.00016860991258117207,0.05397991728301206,0.0
2020-06-24,train,178,36,36,142,selected,0.6539792387543253,121,123.0,124.0,123.0,124.0,123.0,124.0,0.0,0.0,-0.00017180242263846847,0.05690329149955078,0.0
2020-07-03,train,191,39,39,152,selected,0.6539792387543253,121,123.0,124.0,123.0,124.0,123.0,124.0,0.0,0.0,-0.00023363166898310103,0.06893431162327986,0.0
2020-07-10,train,217,44,44,173,selected,0.6539792387543253,102,123.0,124.0,124.0,124.0,123.0,124.0,1.0,0.0,-0.00035518267892527695,0.056978714087418135,0.0
2020-07-17,train,211,43,43,168,selected,0.6539792387543253,117,123.0,124.0,123.0,124.0,123.0,124.0,0.0,0.0,-0.00014375296501494935,0.05916170640626833,0.0
2020-07-24,train,209,42,42,167,selected,0.6539792387543253,120,123.0,124.0,123.1,124.0,123.0,124.0,0.09999999999999432,0.0,-0.00016812493464947448,0.06122204335576975,0.0
2020-07-31,train,220,44,44,176,selected,0.6539792387543253,120,123.0,124.0,123.0,124.0,123.0,124.0,0.0,0.0,-0.00018067616197472235,0.05851816350204838,0.0
2020-08-07,train,230,46,46,184,selected,0.6539792387543253,121,123.0,124.0,124.0,124.0,123.0,124.0,1.0,0.0,-0.00019942015140895727,0.07595358293994793,0.0
2020-08-14,train,221,45,45,176,selected,0.6539792387543253,101,123.0,124.0,123.0,124.0,123.0,124.0,0.0,0.0,-0.00017397823790190052,0.07134274270595774,0.0
2020-08-21,train,228,46,46,182,selected,0.6539792387543253,101,123.0,124.0,123.0,124.0,123.0,124.0,0.0,0.0,-0.00014569704276653125,0.07046577492199953,0.0
2020-08-28,train,229,46,46,183,selected,0.6539792387543253,101,123.0,124.0,123.0,124.0,123.0,124.0,0.0,0.0,-0.00016159537571911018,0.05977956565061198,0.0
2020-09-04,train,220,44,44,176,selected,0.6539792387543253,117,123.0,124.0,124.0,124.0,123.0,124.0,1.0,0.0,-0.0001767961790274366,0.07800786835228973,0.0
2020-09-11,train,211,43,43,168,selected,0.6539792387543253,120,123.0,124.0,123.2,124.0,123.0,124.0,0.20000000000000284,0.0,-0.00016419184260797675,0.07402153709296092,0.0
2020-09-18,train,217,44,44,173,selected,0.6539792387543253,101,123.0,124.0,123.0,124.0,123.0,124.0,0.0,0.0,-0.00019051271352791475,0.07701684373462155,0.0
2020-09-25,train,211,43,43,168,selected,0.6539792387543253,117,123.0,124.0,123.0,124.0,123.0,124.0,0.0,0.0,-0.00015454482550533762,0.0698364625984515,0.0
