event_count,baseline_count,executable_rate_denominator_count,executable_rate_numerator_count,event_confirm20_pos_rate,baseline_confirm20_pos_rate,confirm20_rate_lift,confirm20_rate_diff,event_failure10_rate,baseline_failure10_rate,failure10_rate_diff,event_forward_return_20d_mean,event_forward_return_20d_median,baseline_forward_return_20d_mean,baseline_forward_return_20d_median,forward_return_20d_diff,event_payoff_ratio,censored_count,non_executable_next_open_count,event_type,baseline_family,baseline_t0_policy,false_repair_policy,split,regime_bucket,baseline_match_coverage,matched_event_count,unmatched_event_count,cross_split_boundary_unusable_count,train_confirm20_rate_lift,validation_confirm20_rate_lift,robustness_confirm20_rate_lift,train_failure10_rate_diff,validation_failure10_rate_diff,robustness_failure10_rate_diff,train_forward_return_20d_diff,validation_forward_return_20d_diff,robustness_forward_return_20d_diff,train_lift,validation_lift,robustness_lift,split_stability,claim_status,readout_type
529,931,290,290,0.18275862068965518,0.09022556390977443,2.0255747126436785,0.09253305677988075,0.1310344827586207,0.08700322234156821,0.04403126041705249,-0.019588415526589353,-0.02015918360467861,-0.02481498935637809,-0.025906735751295318,0.005226573829788736,0.9152047603252793,0,0,E_S3_all,baseline_false_repair_excluded,observed_failure_decision_date,excluded,validation,all,0.5482041587901701,290,239,2,2.0258397932816536,2.0255747126436785,1.1887649195640893,0.07288629737609328,0.04403126041705249,0.07592970669420762,0.030563539396645224,0.005226573829788736,-0.00626788932650961,2.0258397932816536,2.0255747126436785,1.1887649195640893,not_stable_or_sample_blocked,diagnostic,unconditional_oos_readout
603,1666,451,451,0.2682926829268293,0.22569027611044418,1.1887649195640893,0.04260240681638511,0.14855875831485588,0.07262905162064826,0.07592970669420762,0.002841316036061974,-0.007473237729751614,0.009109205362571584,0.0008771929824560321,-0.00626788932650961,1.2135632055984555,0,0,E_S3_all,baseline_false_repair_excluded,observed_failure_decision_date,excluded,robustness,all,0.7479270315091211,451,152,1,2.0258397932816536,2.0255747126436785,1.1887649195640893,0.07288629737609328,0.04403126041705249,0.07592970669420762,0.030563539396645224,0.005226573829788736,-0.00626788932650961,2.0258397932816536,2.0255747126436785,1.1887649195640893,not_stable_or_sample_blocked,diagnostic,unconditional_oos_readout
