arm_order,arm_id,model_seed,epoch,split_role,metric_id,metric_value,observation_n,optimizer_step_n,tau,checkpoint_selected
0,D0_R2_RAW_EXACT_REPLAY,20260713,6,train,loss_koop,7.950659831968488e-08,335393,7866,0.946006453138468,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,6,train,loss_rec,0.0014996586136989,335393,7866,0.946006453138468,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,6,train,loss_total,0.0868418476327043,335393,7866,0.946006453138468,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,6,validation_early,complete_day_n,107.0,107,7866,0.946006453138468,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,6,validation_early,mean_rankic,0.0027680316218289,107,7866,0.946006453138468,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,6,validation_early,score_coverage,1.0,51932,7866,0.946006453138468,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,7,train,loss_diff,0.0807283858061613,335393,9177,0.9370063844880586,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,7,train,loss_koop,4.4386470477654553e-08,335393,9177,0.9370063844880586,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,7,train,loss_rec,0.001499962411397,335393,9177,0.9370063844880586,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,7,train,loss_total,0.0822283925490407,335393,9177,0.9370063844880586,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,7,validation_early,complete_day_n,107.0,107,9177,0.9370063844880586,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,7,validation_early,mean_rankic,-0.0035928098918669,107,9177,0.9370063844880586,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,7,validation_early,score_coverage,1.0,51932,9177,0.9370063844880586,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,8,train,loss_diff,0.0766659350510698,335393,10488,0.9280063158376494,True
0,D0_R2_RAW_EXACT_REPLAY,20260713,8,train,loss_koop,2.4312625026925652e-08,335393,10488,0.9280063158376494,True
0,D0_R2_RAW_EXACT_REPLAY,20260713,8,train,loss_rec,0.0015002886217018,335393,10488,0.9280063158376494,True
0,D0_R2_RAW_EXACT_REPLAY,20260713,8,train,loss_total,0.0781662480210022,335393,10488,0.9280063158376494,True
0,D0_R2_RAW_EXACT_REPLAY,20260713,8,validation_early,complete_day_n,107.0,107,10488,0.9280063158376494,True
0,D0_R2_RAW_EXACT_REPLAY,20260713,8,validation_early,mean_rankic,0.0059495754296992,107,10488,0.9280063158376494,True
0,D0_R2_RAW_EXACT_REPLAY,20260713,8,validation_early,score_coverage,1.0,51932,10488,0.9280063158376494,True
0,D0_R2_RAW_EXACT_REPLAY,20260713,9,train,loss_diff,0.0733413455558533,335393,11799,0.9190062471872402,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,9,train,loss_koop,1.4336883986465164e-08,335393,11799,0.9190062471872402,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,9,train,loss_rec,0.0015005069301271,335393,11799,0.9190062471872402,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,9,train,loss_total,0.0748418668518991,335393,11799,0.9190062471872402,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,9,validation_early,complete_day_n,107.0,107,11799,0.9190062471872402,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,9,validation_early,mean_rankic,-0.004689639358953,107,11799,0.9190062471872402,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,9,validation_early,score_coverage,1.0,51932,11799,0.9190062471872402,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,10,train,loss_diff,0.0703047815761144,335393,13110,0.910006178536831,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,10,train,loss_koop,9.404053078706806e-09,335393,13110,0.910006178536831,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,10,train,loss_rec,0.0015003908947375,335393,13110,0.910006178536831,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,10,train,loss_total,0.0718051819051167,335393,13110,0.910006178536831,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,10,validation_early,complete_day_n,107.0,107,13110,0.910006178536831,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,10,validation_early,mean_rankic,-0.0057630822522266,107,13110,0.910006178536831,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,10,validation_early,score_coverage,1.0,51932,13110,0.910006178536831,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,11,train,loss_diff,0.0678523924284731,335393,14421,0.9010061098864216,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,11,train,loss_koop,6.164066169488925e-09,335393,14421,0.9010061098864216,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,11,train,loss_rec,0.0015002296049278,335393,14421,0.9010061098864216,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,11,train,loss_total,0.0693526283632257,335393,14421,0.9010061098864216,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,11,validation_early,complete_day_n,107.0,107,14421,0.9010061098864216,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,11,validation_early,mean_rankic,0.0019896847895642,107,14421,0.9010061098864216,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,11,validation_early,score_coverage,1.0,51932,14421,0.9010061098864216,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,12,train,loss_diff,0.0657890898574762,335393,15732,0.8920060412360125,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,12,train,loss_koop,4.148927576500063e-09,335393,15732,0.8920060412360125,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,12,train,loss_rec,0.0015002960822407,335393,15732,0.8920060412360125,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,12,train,loss_total,0.06728939007662,335393,15732,0.8920060412360125,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,12,validation_early,complete_day_n,107.0,107,15732,0.8920060412360125,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,12,validation_early,mean_rankic,0.0014542150953701,107,15732,0.8920060412360125,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,12,validation_early,score_coverage,1.0,51932,15732,0.8920060412360125,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,13,train,loss_diff,0.0641645069035223,335393,17043,0.8830059725856032,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,13,train,loss_koop,2.84206098804998e-09,335393,17043,0.8830059725856032,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,13,train,loss_rec,0.001500297219572,335393,17043,0.8830059725856032,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,13,train,loss_total,0.0656648068557702,335393,17043,0.8830059725856032,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,13,validation_early,complete_day_n,107.0,107,17043,0.8830059725856032,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,13,validation_early,mean_rankic,0.0049920321172995,107,17043,0.8830059725856032,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,13,validation_early,score_coverage,1.0,51932,17043,0.8830059725856032,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,14,train,loss_diff,0.0622317995127834,335393,18354,0.874005903935194,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,14,train,loss_koop,1.699401968971876e-09,335393,18354,0.874005903935194,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,14,train,loss_rec,0.0015003628072857,335393,18354,0.874005903935194,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,14,train,loss_total,0.0637321639240173,335393,18354,0.874005903935194,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,14,validation_early,complete_day_n,107.0,107,18354,0.874005903935194,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,14,validation_early,mean_rankic,0.0002218086293653,107,18354,0.874005903935194,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,14,validation_early,score_coverage,1.0,51932,18354,0.874005903935194,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,15,train,loss_diff,0.0606891959533976,335393,19665,0.8650058352847847,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,15,train,loss_koop,1.388206583497718e-09,335393,19665,0.8650058352847847,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,15,train,loss_rec,0.0015001473174997,335393,19665,0.8650058352847847,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,15,train,loss_total,0.0621893446906461,335393,19665,0.8650058352847847,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,15,validation_early,complete_day_n,107.0,107,19665,0.8650058352847847,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,15,validation_early,mean_rankic,-0.0043548810311092,107,19665,0.8650058352847847,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,15,validation_early,score_coverage,1.0,51932,19665,0.8650058352847847,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,16,train,loss_diff,0.0595448195495737,335393,20976,0.8560057666343756,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,16,train,loss_koop,8.025362462208424e-10,335393,20976,0.8560057666343756,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,16,train,loss_rec,0.0014999953641042,335393,20976,0.8560057666343756,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,16,train,loss_total,0.0610448157453075,335393,20976,0.8560057666343756,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,16,validation_early,complete_day_n,107.0,107,20976,0.8560057666343756,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,16,validation_early,mean_rankic,0.0027644498257315,107,20976,0.8560057666343756,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,16,validation_early,score_coverage,1.0,51932,20976,0.8560057666343756,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,17,train,loss_diff,0.0580905629835448,335393,22287,0.8470056979839663,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,17,train,loss_koop,5.939408589650892e-10,335393,22287,0.8470056979839663,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,17,train,loss_rec,0.0015000811071853,335393,22287,0.8470056979839663,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,17,train,loss_total,0.0595906446589592,335393,22287,0.8470056979839663,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,17,validation_early,complete_day_n,107.0,107,22287,0.8470056979839663,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,17,validation_early,mean_rankic,-0.004392904256753,107,22287,0.8470056979839663,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,17,validation_early,score_coverage,1.0,51932,22287,0.8470056979839663,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,18,train,loss_diff,0.0570717735598427,335393,23598,0.8380056293335572,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,18,train,loss_koop,4.2610331204418686e-10,335393,23598,0.8380056293335572,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,18,train,loss_rec,0.0015000373436095,335393,23598,0.8380056293335572,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,18,train,loss_total,0.0585718113395697,335393,23598,0.8380056293335572,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,18,validation_early,complete_day_n,107.0,107,23598,0.8380056293335572,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,18,validation_early,mean_rankic,0.0042028709852894,107,23598,0.8380056293335572,False
0,D0_R2_RAW_EXACT_REPLAY,20260713,18,validation_early,score_coverage,1.0,51932,23598,0.8380056293335572,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,1,train,loss_diff,0.2578041703784926,335393,1311,0.991006796390514,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,1,train,loss_koop,0.0004298598065683,335393,1311,0.991006796390514,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,1,train,loss_rec,0.0091416096198056,335393,1311,0.991006796390514,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,1,train,loss_total,0.2673756396477726,335393,1311,0.991006796390514,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,1,validation_early,complete_day_n,107.0,107,1311,0.991006796390514,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,1,validation_early,mean_rankic,-0.0047370347679371,107,1311,0.991006796390514,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,1,validation_early,score_coverage,1.0,51932,1311,0.991006796390514,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,2,train,loss_diff,0.1219937053457571,335393,2622,0.9820067277401048,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,2,train,loss_koop,6.875367747972269e-06,335393,2622,0.9820067277401048,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,2,train,loss_rec,0.0016629489897922,335393,2622,0.9820067277401048,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,2,train,loss_total,0.1236635296315497,335393,2622,0.9820067277401048,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,2,validation_early,complete_day_n,107.0,107,2622,0.9820067277401048,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,2,validation_early,mean_rankic,-0.0015508477428764,107,2622,0.9820067277401048,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,2,validation_early,score_coverage,1.0,51932,2622,0.9820067277401048,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,3,train,loss_diff,0.1061909913383211,335393,3933,0.9730066590896956,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,3,train,loss_koop,1.3349248123821213e-06,335393,3933,0.9730066590896956,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,3,train,loss_rec,0.0015017030999223,335393,3933,0.9730066590896956,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,3,train,loss_total,0.107694029370508,335393,3933,0.9730066590896956,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,3,validation_early,complete_day_n,107.0,107,3933,0.9730066590896956,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,3,validation_early,mean_rankic,-0.0022197881627524,107,3933,0.9730066590896956,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,3,validation_early,score_coverage,1.0,51932,3933,0.9730066590896956,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,4,train,loss_diff,0.0970437517835083,335393,5244,0.9640065904392864,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,4,train,loss_koop,4.059701839650443e-07,335393,5244,0.9640065904392864,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,4,train,loss_rec,0.0014981662973013,335393,5244,0.9640065904392864,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,4,train,loss_total,0.0985423240751308,335393,5244,0.9640065904392864,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,4,validation_early,complete_day_n,107.0,107,5244,0.9640065904392864,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,4,validation_early,mean_rankic,-0.0039213624168116,107,5244,0.9640065904392864,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,4,validation_early,score_coverage,1.0,51932,5244,0.9640065904392864,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,5,train,loss_diff,0.0906777120895954,335393,6555,0.9550065217888772,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,5,train,loss_koop,1.5555076992324878e-07,335393,6555,0.9550065217888772,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,5,train,loss_rec,0.0014989684670817,335393,6555,0.9550065217888772,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,5,train,loss_total,0.0921768360392057,335393,6555,0.9550065217888772,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,5,validation_early,complete_day_n,107.0,107,6555,0.9550065217888772,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,5,validation_early,mean_rankic,-0.0027871092745455,107,6555,0.9550065217888772,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,5,validation_early,score_coverage,1.0,51932,6555,0.9550065217888772,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,6,train,loss_diff,0.0857993583562352,335393,7866,0.946006453138468,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,6,train,loss_koop,6.812381707716099e-08,335393,7866,0.946006453138468,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,6,train,loss_rec,0.0014995160156457,335393,7866,0.946006453138468,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,6,train,loss_total,0.087298942500494,335393,7866,0.946006453138468,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,6,validation_early,complete_day_n,107.0,107,7866,0.946006453138468,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,6,validation_early,mean_rankic,0.0013865265314637,107,7866,0.946006453138468,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,6,validation_early,score_coverage,1.0,51932,7866,0.946006453138468,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,7,train,loss_diff,0.0813200169093168,335393,9177,0.9370063844880586,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,7,train,loss_koop,3.4689741045988855e-08,335393,9177,0.9370063844880586,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,7,train,loss_rec,0.0015001967235006,335393,9177,0.9370063844880586,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,7,train,loss_total,0.0828202482997534,335393,9177,0.9370063844880586,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,7,validation_early,complete_day_n,107.0,107,9177,0.9370063844880586,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,7,validation_early,mean_rankic,-0.0054769800095943,107,9177,0.9370063844880586,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,7,validation_early,score_coverage,1.0,51932,9177,0.9370063844880586,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,8,train,loss_diff,0.0771728766413711,335393,10488,0.9280063158376494,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,8,train,loss_koop,1.90209984571318e-08,335393,10488,0.9280063158376494,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,8,train,loss_rec,0.0015001832448418,335393,10488,0.9280063158376494,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,8,train,loss_total,0.0786730789824451,335393,10488,0.9280063158376494,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,8,validation_early,complete_day_n,107.0,107,10488,0.9280063158376494,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,8,validation_early,mean_rankic,0.0068650027455773,107,10488,0.9280063158376494,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,8,validation_early,score_coverage,1.0,51932,10488,0.9280063158376494,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,9,train,loss_diff,0.0736391759250682,335393,11799,0.9190062471872402,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,9,train,loss_koop,1.096650128321531e-08,335393,11799,0.9190062471872402,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,9,train,loss_rec,0.0015004192348168,335393,11799,0.9190062471872402,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,9,train,loss_total,0.0751396061032321,335393,11799,0.9190062471872402,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,9,validation_early,complete_day_n,107.0,107,11799,0.9190062471872402,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,9,validation_early,mean_rankic,-0.0026150416561091,107,11799,0.9190062471872402,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,9,validation_early,score_coverage,1.0,51932,11799,0.9190062471872402,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,10,train,loss_diff,0.0707411140942151,335393,13110,0.910006178536831,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,10,train,loss_koop,7.818966845497415e-09,335393,13110,0.910006178536831,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,10,train,loss_rec,0.0015004140210065,335393,13110,0.910006178536831,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,10,train,loss_total,0.0722415359631867,335393,13110,0.910006178536831,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,10,validation_early,complete_day_n,107.0,107,13110,0.910006178536831,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,10,validation_early,mean_rankic,-0.006769252916063,107,13110,0.910006178536831,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,10,validation_early,score_coverage,1.0,51932,13110,0.910006178536831,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,11,train,loss_diff,0.0682654561237774,335393,14421,0.9010061098864216,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,11,train,loss_koop,5.700866567509115e-09,335393,14421,0.9010061098864216,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,11,train,loss_rec,0.0015003455529208,335393,14421,0.9010061098864216,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,11,train,loss_total,0.0697658074847493,335393,14421,0.9010061098864216,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,11,validation_early,complete_day_n,107.0,107,14421,0.9010061098864216,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,11,validation_early,mean_rankic,-0.0010817396802062,107,14421,0.9010061098864216,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,11,validation_early,score_coverage,1.0,51932,14421,0.9010061098864216,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,12,train,loss_diff,0.0660967054652215,335393,15732,0.8920060412360125,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,12,train,loss_koop,3.4327234809190253e-09,335393,15732,0.8920060412360125,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,12,train,loss_rec,0.0015000893584986,335393,15732,0.8920060412360125,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,12,train,loss_total,0.0675967982599932,335393,15732,0.8920060412360125,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,12,validation_early,complete_day_n,107.0,107,15732,0.8920060412360125,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,12,validation_early,mean_rankic,0.0024429733482359,107,15732,0.8920060412360125,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,12,validation_early,score_coverage,1.0,51932,15732,0.8920060412360125,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,13,train,loss_diff,0.064296453397529,335393,17043,0.8830059725856032,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,13,train,loss_koop,2.540017661994049e-09,335393,17043,0.8830059725856032,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,13,train,loss_rec,0.0015002852681048,335393,17043,0.8830059725856032,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,13,train,loss_total,0.0657967411022352,335393,17043,0.8830059725856032,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,13,validation_early,complete_day_n,107.0,107,17043,0.8830059725856032,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,13,validation_early,mean_rankic,0.0042406806556459,107,17043,0.8830059725856032,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,13,validation_early,score_coverage,1.0,51932,17043,0.8830059725856032,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,14,train,loss_diff,0.0624380742244533,335393,18354,0.874005903935194,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,14,train,loss_koop,1.965070402461373e-09,335393,18354,0.874005903935194,False
0,D0_R2_RAW_EXACT_REPLAY,20260714,14,train,loss_rec,0.0015001133688862,335393,18354,0.874005903935194,False
