pooling_level,pooling_key,kth_fresh_step_bucket,kth_fresh_offset_bucket,wait_return_bucket,train_fresh_step_count,train_seed_anchor_big_winner_rate,train_seed_P_good,train_seed_P_bad,train_wait_return_p50,validation_fresh_step_count,validation_seed_anchor_big_winner_rate,validation_seed_P_good,validation_seed_P_bad,validation_wait_return_p50,robustness_fresh_step_count,robustness_seed_anchor_big_winner_rate,robustness_seed_P_good,robustness_seed_P_bad,robustness_wait_return_p50,denominator_stability_status,direction_stability_status,price_stability_status,overall_stability_status
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown,1,t3_t5,up_0_5pct,1,,,,0.03238941280964358,0,,,,,0,,,,,split_missing,unstable,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown,1,t3_t5,up_5_10pct,2,0.0,1.0,0.0,0.07016620809808538,0,,,,,1,1.0,1.0,0.0,0.055490428598154784,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,1,t11_t20,up_0_5pct,0,,,,,1,0.0,0.0,1.0,0.013434552042149717,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,1,t11_t20,up_10_20pct,3,0.3333333333333333,1.0,0.0,0.11177701382225314,1,0.0,1.0,0.0,0.1327920113476997,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,1,t11_t20,up_5_10pct,1,1.0,1.0,0.0,0.07268970705294753,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,1,t21_t30,up_0_5pct,0,,,,,0,,,,,1,,,,0.048869413931195815,split_missing,unstable,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,1,t3_t5,down_or_flat,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.008190656903529658,0,,,,,1,0.0,1.0,0.0,-0.0032414879544907516,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,1,t3_t5,up_0_5pct,18,0.3333333333333333,0.5625,0.4375,0.03250528407961906,12,0.09090909090909091,0.5454545454545454,0.45454545454545453,0.03947104625627018,7,0.2,0.4,0.6,0.02220288394111236,denominator_thin,unstable,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,1,t3_t5,up_10_20pct,4,0.5,0.5,0.5,0.1361042424595904,1,0.0,1.0,0.0,0.10341639431996952,2,0.0,1.0,0.0,0.17108707194434591,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,1,t3_t5,up_5_10pct,14,0.3333333333333333,0.8888888888888888,0.1111111111111111,0.0690139567253314,2,0.0,1.0,0.0,0.052306740786342565,4,0.0,1.0,0.0,0.06305257404534437,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,1,t6_t10,up_0_5pct,3,0.0,0.0,1.0,0.015754401575501564,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,1,t6_t10,up_10_20pct,1,1.0,1.0,0.0,0.10530092785225209,1,0.0,1.0,0.0,0.14179108815070318,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,1,t6_t10,up_5_10pct,4,0.3333333333333333,1.0,0.0,0.061946503513005124,2,0.5,1.0,0.0,0.08131148090116713,1,0.0,1.0,0.0,0.05705386073367835,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,2,t11_t20,up_0_5pct,0,,,,,0,,,,,1,,,,0.045454592438785024,split_missing,unstable,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,2,t11_t20,up_10_20pct,3,0.6666666666666666,1.0,0.0,0.16034104671455252,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,2,t11_t20,up_5_10pct,5,0.25,1.0,0.0,0.08096955875420897,1,0.0,1.0,0.0,0.08823532016957691,2,0.0,1.0,0.0,0.07247257944109553,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,2,t11_t20,up_gt_20pct,0,,,,,1,0.0,1.0,0.0,0.21399182822768714,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,2,t21_t30,up_gt_20pct,1,0.0,1.0,0.0,0.20029237646153386,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,2,t3_t5,up_0_5pct,1,0.0,0.0,1.0,0.04761498550343668,1,0.0,1.0,0.0,0.02999485827981685,3,0.5,0.5,0.5,0.03358026198398911,denominator_thin,unstable,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,2,t3_t5,up_10_20pct,2,0.0,1.0,0.0,0.149995917189524,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,2,t3_t5,up_5_10pct,3,0.0,1.0,0.0,0.07161822491404668,2,0.0,1.0,0.0,0.05668849290590039,2,0.5,1.0,0.0,0.0734984349449741,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,2,t6_t10,up_0_5pct,2,0.5,1.0,0.0,0.0382027988888457,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,2,t6_t10,up_10_20pct,0,,,,,3,1.0,1.0,0.0,0.10689658914536637,2,,,,0.1159169085847368,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,2,t6_t10,up_5_10pct,9,0.0,1.0,0.0,0.07098683012489082,1,0.0,1.0,0.0,0.07646742593591549,1,0.0,1.0,0.0,0.0576553870595129,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,3,t11_t20,up_0_5pct,1,0.0,0.0,1.0,0.033492829152439896,1,0.0,0.0,1.0,0.040760885382939316,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,3,t11_t20,up_10_20pct,0,,,,,1,0.0,1.0,0.0,0.13719012001479425,1,0.0,1.0,0.0,0.10200004577636723,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,3,t11_t20,up_5_10pct,4,0.0,0.75,0.25,0.06330768869958636,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,3,t6_t10,up_0_5pct,1,0.0,1.0,0.0,0.04668522199360381,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,3,t6_t10,up_10_20pct,0,,,,,2,1.0,1.0,0.0,0.129826842245633,1,1.0,1.0,0.0,0.10236217121858426,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,3,t6_t10,up_5_10pct,2,0.5,1.0,0.0,0.06260350818838456,0,,,,,1,,,,0.0954459584378875,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,4plus,t11_t20,up_10_20pct,0,,,,,1,0.0,1.0,0.0,0.14189416221809137,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,1,t11_t20,up_10_20pct,2,0.0,1.0,0.0,0.1190546274986155,0,,,,,1,,,,0.12622222900390634,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,1,t11_t20,up_5_10pct,4,0.25,0.75,0.25,0.06498362971263383,0,,,,,2,,,,0.07348765520209755,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,1,t11_t20,up_gt_20pct,0,,,,,0,,,,,1,,,,0.2083581952906366,split_missing,unstable,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,1,t21_t30,up_0_5pct,0,,,,,0,,,,,1,0.0,1.0,0.0,0.025720163902466675,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,1,t3_t5,down_or_flat,2,0.0,0.5,0.5,-0.012294241301401831,1,0.0,0.0,1.0,-0.03961628201550438,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,1,t3_t5,up_0_5pct,21,0.21052631578947367,0.7368421052631579,0.21052631578947367,0.0391314866603214,16,0.0,0.46153846153846156,0.5384615384615384,0.03534200513827057,7,0.0,0.6666666666666666,0.3333333333333333,0.04229070714570082,denominator_thin,unstable,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,1,t3_t5,up_10_20pct,22,0.5,0.9444444444444444,0.05555555555555555,0.1298128187367078,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.18204811148368605,10,0.0,1.0,0.0,0.12516058282639608,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,1,t3_t5,up_5_10pct,41,0.3793103448275862,0.9032258064516129,0.0967741935483871,0.07291664390100472,15,0.0,0.8333333333333334,0.08333333333333333,0.0699088211976584,19,0.14285714285714285,0.6666666666666666,0.3333333333333333,0.06568481567371998,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,1,t3_t5,up_gt_20pct,6,0.5,1.0,0.0,0.27471290935814285,0,,,,,1,,,,0.2139946002080073,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,1,t6_t10,up_0_5pct,2,0.0,1.0,0.0,0.02935055108724771,1,0.0,1.0,0.0,0.024734997703890427,2,0.0,0.0,1.0,0.02769880597048835,denominator_thin,unstable,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,1,t6_t10,up_10_20pct,2,0.0,1.0,0.0,0.14516618363439426,1,0.0,1.0,0.0,0.10951324947962005,1,,,,0.1501901474344276,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,1,t6_t10,up_5_10pct,9,0.125,1.0,0.0,0.080087238211068,2,0.0,1.0,0.0,0.06013383410958728,3,0.0,1.0,0.0,0.07766595459683923,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,1,t6_t10,up_gt_20pct,1,1.0,1.0,0.0,0.4383457809341289,1,,,,0.3391728213854721,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t11_t20,up_0_5pct,1,0.0,1.0,0.0,0.043671992821433525,1,0.0,1.0,0.0,0.03321831094159822,2,0.0,0.5,0.5,0.037689908586059695,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t11_t20,up_10_20pct,8,0.125,1.0,0.0,0.12104952379848732,2,0.5,1.0,0.0,0.11609628499514613,2,1.0,1.0,0.0,0.12401845175153214,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t11_t20,up_5_10pct,1,0.0,1.0,0.0,0.06541223171073107,2,0.0,1.0,0.0,0.07740180502541294,11,0.0,0.8,0.1,0.07154204632117733,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t11_t20,up_gt_20pct,0,,,,,1,0.0,1.0,0.0,0.2429860022009045,3,0.5,1.0,0.0,0.29443012921545253,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t21_t30,up_0_5pct,0,,,,,2,0.0,1.0,0.0,0.026619804384755974,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t21_t30,up_10_20pct,1,0.0,1.0,0.0,0.10198304148219894,0,,,,,1,0.0,1.0,0.0,0.10339943696742915,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t21_t30,up_5_10pct,0,,,,,1,,,,0.09945917952827976,1,,,,0.07439822388148398,split_missing,unstable,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t3_t5,up_0_5pct,2,0.5,0.5,0.5,0.033899078962996265,1,1.0,0.0,1.0,0.04219826524856507,6,0.2,0.8333333333333334,0.16666666666666666,0.03582174884816203,denominator_thin,unstable,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t3_t5,up_10_20pct,9,0.25,0.875,0.125,0.1294310771582472,1,0.0,1.0,0.0,0.15033264366471255,2,0.0,1.0,0.0,0.15080476073799864,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t3_t5,up_5_10pct,16,0.3333333333333333,0.8,0.13333333333333333,0.07764818614079805,2,0.0,1.0,0.0,0.07456097394189154,13,0.0,0.8571428571428571,0.14285714285714285,0.0692307753078929,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t3_t5,up_gt_20pct,0,,,,,0,,,,,1,0.0,1.0,0.0,0.3167578324274929,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t6_t10,up_0_5pct,0,,,,,1,0.0,0.0,1.0,0.044785367101440654,3,0.0,1.0,0.0,0.03945247730339618,split_missing,unstable,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t6_t10,up_10_20pct,4,1.0,1.0,0.0,0.15313581809594945,2,0.5,1.0,0.0,0.15424837255469603,1,0.0,1.0,0.0,0.10980391240220744,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t6_t10,up_5_10pct,6,0.3333333333333333,1.0,0.0,0.07163028773980462,7,0.0,0.8,0.2,0.05890501800547665,6,0.0,0.5,0.5,0.08295097636110393,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,2,t6_t10,up_gt_20pct,4,0.5,1.0,0.0,0.21512118377013723,1,0.0,1.0,0.0,0.20584573890840607,3,0.5,1.0,0.0,0.23433706636876428,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,3,t11_t20,up_0_5pct,1,0.0,0.0,1.0,0.01742334492827813,0,,,,,1,0.0,1.0,0.0,0.045822122519129316,split_missing,unstable,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,3,t11_t20,up_10_20pct,4,0.5,1.0,0.0,0.1490889661684729,1,0.0,1.0,0.0,0.15924908798481385,3,0.0,1.0,0.0,0.12595426585456315,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,3,t11_t20,up_5_10pct,1,,,,0.09239938629423627,1,0.0,1.0,0.0,0.09448815531894361,3,0.0,1.0,0.0,0.07894734047939123,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,3,t11_t20,up_gt_20pct,3,1.0,1.0,0.0,0.40555785876417505,1,0.0,1.0,0.0,0.27565400809471896,0,,,,,split_missing,direction_only,price_unstable,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,3,t21_t30,up_10_20pct,0,,,,,2,0.0,1.0,0.0,0.14867061462273057,2,0.0,1.0,0.0,0.12626338998169284,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,3,t21_t30,up_gt_20pct,1,0.0,1.0,0.0,0.21271928234615056,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,3,t3_t5,up_10_20pct,4,0.5,1.0,0.0,0.17525528719039962,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,3,t3_t5,up_5_10pct,2,0.0,0.0,1.0,0.07359479187696916,1,0.0,0.0,1.0,0.05997336151678878,3,0.0,1.0,0.0,0.08072917202546726,denominator_thin,unstable,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,3,t3_t5,up_gt_20pct,1,0.0,1.0,0.0,0.2514934915999749,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,3,t6_t10,up_0_5pct,0,,,,,1,1.0,1.0,0.0,0.04809393776337911,1,0.0,1.0,0.0,0.04838217383992016,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,3,t6_t10,up_10_20pct,5,0.0,1.0,0.0,0.14584301507334052,3,0.6666666666666666,1.0,0.0,0.11609198287639355,3,0.5,1.0,0.0,0.15865570307672705,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,3,t6_t10,up_5_10pct,5,0.4,1.0,0.0,0.08008010100738172,3,0.0,1.0,0.0,0.08403360165998097,3,0.0,1.0,0.0,0.061261200732628085,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,3,t6_t10,up_gt_20pct,0,,,,,1,1.0,1.0,0.0,0.32480466500578853,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,4plus,t11_t20,up_10_20pct,3,0.3333333333333333,1.0,0.0,0.13399278655147673,0,,,,,1,0.0,1.0,0.0,0.10600004196167001,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,4plus,t11_t20,up_5_10pct,1,1.0,1.0,0.0,0.08176330422339007,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,4plus,t11_t20,up_gt_20pct,1,1.0,1.0,0.0,0.48616594284588466,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,4plus,t21_t30,up_10_20pct,1,0.0,1.0,0.0,0.10903877356658276,0,,,,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,4plus,t6_t10,up_10_20pct,1,0.0,1.0,0.0,0.1734183656061885,1,0.0,1.0,0.0,0.13460231643356235,1,,,,0.19229559690431253,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,4plus,t6_t10,up_5_10pct,3,0.0,1.0,0.0,0.07147889837720212,1,0.0,0.0,1.0,0.08376310017457511,1,0.0,1.0,0.0,0.060922525953802875,denominator_thin,unstable,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,4plus,t6_t10,up_gt_20pct,0,,,,,1,1.0,1.0,0.0,0.2969141357443663,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t11_t20,down_or_flat,0,,,,,0,,,,,1,,,,-0.017521886169716838,split_missing,unstable,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t11_t20,up_0_5pct,7,0.16666666666666666,0.8571428571428571,0.14285714285714285,0.027431334264018004,0,,,,,7,0.0,1.0,0.0,0.027534452231657625,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t11_t20,up_10_20pct,16,0.3333333333333333,1.0,0.0,0.13895534653889652,5,0.4,1.0,0.0,0.15161531214453827,4,0.0,1.0,0.0,0.11989528670250515,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t11_t20,up_5_10pct,12,0.2222222222222222,0.9,0.1,0.07029394134706102,7,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.07881481029369208,8,0.0,1.0,0.0,0.057816687614719586,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t11_t20,up_gt_20pct,4,0.75,1.0,0.0,0.27975956866356666,2,1.0,1.0,0.0,0.27724672514066606,2,1.0,1.0,0.0,0.38119958150968536,denominator_thin,direction_only,price_unstable,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t21_t30,up_0_5pct,2,0.0,0.0,1.0,0.04116884969937995,1,0.0,0.0,1.0,0.016129016752173708,1,,,,0.023185437547118992,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t21_t30,up_10_20pct,1,0.0,1.0,0.0,0.15368311240654076,0,,,,,2,0.0,1.0,0.0,0.11956166074137042,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t21_t30,up_5_10pct,3,0.6666666666666666,1.0,0.0,0.06707318003939289,1,,,,0.07923697099325766,5,0.6666666666666666,1.0,0.0,0.07263299829390024,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t21_t30,up_gt_20pct,2,0.0,1.0,0.0,0.22379021531242638,0,,,,,2,1.0,1.0,0.0,0.3720256769657998,split_missing,direction_only,price_unstable,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t3_t5,down_or_flat,14,0.16666666666666666,0.4166666666666667,0.5833333333333334,-0.006342971139720932,11,0.1,0.1,0.8,-0.017716503159077468,10,0.2,0.4,0.6,-0.005695343090124205,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t3_t5,missing_or_invalid,0,,,,,1,0.0,0.0,1.0,,0,,,,,split_missing,direction_only,stable_descriptive,split_missing
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t3_t5,up_0_5pct,72,0.1724137931034483,0.576271186440678,0.3898305084745763,0.035308172987042585,39,0.0,0.5384615384615384,0.4230769230769231,0.03676472994420532,57,0.0975609756097561,0.6585365853658537,0.34146341463414637,0.0358621005354256,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t3_t5,up_10_20pct,41,0.25,0.9411764705882353,0.058823529411764705,0.12367496554303825,16,0.13333333333333333,0.9333333333333333,0.06666666666666667,0.1197125013919128,22,0.3333333333333333,0.9333333333333333,0.06666666666666667,0.14002337687147737,denominator_thin,direction_only,stable_descriptive,denominator_thin
cumulative_family_set_after_step,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,1,t3_t5,up_5_10pct,83,0.2857142857142857,0.7464788732394366,0.2535211267605634,0.0677397880092625,67,0.06521739130434782,0.7446808510638298,0.2553191489361702,0.07195123700473394,48,0.038461538461538464,0.8518518518518519,0.1111111111111111,0.06529342112170944,denominator_thin,direction_only,stable_descriptive,denominator_thin
