split,kth_fresh_step_bucket,kth_fresh_offset_bucket,wait_return_bucket,added_family_count_bucket,fresh_step_count,seed_episode_count,unique_seed_episode_count,unique_instrument_count,unique_step_signal_date_count,seed_anchor_big_winner_denominator,seed_anchor_big_winner_count,seed_anchor_big_winner_rate,fresh_anchor_big_winner_denominator,fresh_anchor_big_winner_count,fresh_anchor_big_winner_rate,seed_path_denominator,seed_P_good,seed_P_bad,fresh_path_denominator,fresh_P_good,fresh_P_bad,wait_return_to_fresh_entry_p25,wait_return_to_fresh_entry_p50,wait_return_to_fresh_entry_p75,pct_wait_up_gt_5pct,pct_wait_up_gt_10pct,pct_wait_up_gt_20pct,sample_sufficiency_status,fresh_close_return_t20_p50,fresh_close_return_t60_p50,fresh_close_return_t120_p50,fresh_max_gain_120d_p50,fresh_max_drawdown_120d_p50,fresh_early_failure_rate,fresh_hit_plus10_before_minus5_rate,fresh_path_quality_clean_or_tradable_rate
train,1,t21_t30,down_or_flat,1,22,22,22,18,21,18,0,0.0,18,0,0.0,18,0.2777777777777778,0.4444444444444444,18,0.3333333333333333,0.4444444444444444,-0.02194839152866296,-0.017721645710695233,-0.005053201374797173,0.0,0.0,0.0,too_sparse_report_only,0.00401819374019635,-0.0210970273125093,-0.0362554599660469,0.07937268191797195,-0.17173006049025605,0.18181818181818182,0.2727272727272727,0.2727272727272727
train,1,t21_t30,down_or_flat,2plus,4,4,4,3,4,3,0,0.0,3,0,0.0,3,0.6666666666666666,0.3333333333333333,3,0.6666666666666666,0.3333333333333333,-0.02321587922909396,-0.01392597499417747,-0.005425014083078855,0.0,0.0,0.0,unusable,-0.00263157647072105,0.0578947450975964,-0.0799999872843424,0.12528245206546906,-0.1572014829831757,0.0,0.5,0.0
train,1,t21_t30,up_0_5pct,1,11,11,11,11,11,11,1,0.09090909090909091,11,1,0.09090909090909091,11,0.6363636363636364,0.36363636363636365,11,0.36363636363636365,0.5454545454545454,0.01637592481138228,0.030848360087799342,0.035106844515473634,0.0,0.0,0.0,too_sparse_report_only,0.014117633595186,0.0093167612183899,-0.0545294539841233,0.1444043675529698,-0.1860465477323954,0.09090909090909091,0.36363636363636365,0.36363636363636365
train,1,t21_t30,up_0_5pct,2plus,14,14,14,14,12,10,2,0.2,12,2,0.16666666666666666,11,0.6363636363636364,0.2727272727272727,13,0.46153846153846156,0.3076923076923077,0.017344295097980134,0.029269777085059623,0.041602130383121494,0.0,0.0,0.0,too_sparse_report_only,0.018492379829543402,0.0276280482967038,0.02489175124312735,0.1188388832521596,-0.18440434806738903,0.0,0.42857142857142855,0.35714285714285715
train,1,t21_t30,up_10_20pct,1,2,2,2,2,2,2,1,0.5,2,1,0.5,2,1.0,0.0,2,0.0,1.0,0.13772564704954393,0.14304480216854287,0.14836395728754181,1.0,1.0,0.0,unusable,0.2054449226441298,-0.08744087995064795,0.09603555525325201,0.3350546219961971,-0.36173697032807506,0.5,0.0,0.0
train,1,t21_t30,up_10_20pct,2plus,2,2,2,2,2,2,0,0.0,2,0,0.0,2,1.0,0.0,2,0.0,1.0,0.13333766181345558,0.13867535032979206,0.14401303884612854,1.0,1.0,0.0,unusable,-0.0575129337876579,-0.08732419716691855,-0.0699663457241916,0.04219852661967324,-0.15385923099473842,0.5,0.0,0.0
train,1,t21_t30,up_5_10pct,1,1,1,1,1,1,1,1,1.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.07636478496405008,0.07636478496405008,0.07636478496405008,1.0,0.0,0.0,unusable,0.0,0.2236880953264983,0.3567868059566088,0.4163002201363226,-0.1407576662897242,1.0,0.0,0.0
train,1,t21_t30,up_5_10pct,2plus,5,5,5,5,5,4,1,0.25,5,1,0.2,4,0.75,0.25,5,0.4,0.6,0.05555559760468798,0.0599250347716076,0.06707318003939289,1.0,0.0,0.0,unusable,0.0071428843906946,-0.0989398938040373,-0.0895170521240877,0.1448763874052083,-0.2383561921222584,0.4,0.4,0.2
train,1,t21_t30,up_gt_20pct,1,2,2,2,2,2,0,0,,0,0,,0,,,0,,,0.24502826809849654,0.25326592826509176,0.261503588431687,1.0,1.0,1.0,unusable,-0.07592932851466949,-0.0300632993765429,,0.2342307387446252,-0.3645869663473791,1.0,0.0,0.0
train,1,t21_t30,up_gt_20pct,2plus,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.21078982269295143,0.21078982269295143,0.21078982269295143,1.0,1.0,1.0,unusable,-0.0739550104041179,-0.2356454276640017,-0.0050528529186288,0.1203490526776913,-0.3433784423772681,0.0,1.0,0.0
train,1,t3_t5,down_or_flat,1,152,152,152,117,126,117,14,0.11965811965811966,117,13,0.1111111111111111,119,0.31092436974789917,0.6386554621848739,119,0.3865546218487395,0.5966386554621849,-0.013784221799855334,-0.00586913046216031,-0.0020985537757286232,0.0,0.0,0.0,thin_report_only,0.005039833992938151,-0.0014171083084755503,-0.0007159127336499004,0.1875984077693858,-0.27937425144171585,0.4342105263157895,0.3881578947368421,0.23684210526315788
train,1,t3_t5,down_or_flat,2plus,32,32,32,26,28,26,4,0.15384615384615385,26,4,0.15384615384615385,27,0.2962962962962963,0.7037037037037037,27,0.37037037037037035,0.6296296296296297,-0.016184098117941387,-0.010233966247993997,-0.005983753914015011,0.0,0.0,0.0,too_sparse_report_only,-0.005890936226805051,0.02993289809946395,-0.0366210945685452,0.14151917133471065,-0.2473220145075279,0.4375,0.375,0.28125
train,1,t3_t5,up_0_5pct,1,673,673,673,235,378,570,88,0.1543859649122807,569,81,0.14235500878734622,586,0.44368600682593856,0.5068259385665529,587,0.3151618398637138,0.6507666098807495,0.009840631816827372,0.018404890477013325,0.030303000199675356,0.0,0.0,0.0,sufficient,-0.0088222093114956,-0.0118766931719944,-0.0090747889843846,0.1629629176121974,-0.2575342361241171,0.4487369985141159,0.3209509658246657,0.22734026745913818
train,1,t3_t5,up_0_5pct,2plus,542,542,542,218,342,450,72,0.16,447,61,0.13646532438478748,463,0.5421166306695464,0.42332613390928725,462,0.35714285714285715,0.6082251082251082,0.017975468478034662,0.0290839053230334,0.038046397386542974,0.0,0.0,0.0,sufficient,0.0,-0.0123966820016441,0.0044506732576063,0.17506886366154015,-0.26713792865405545,0.41697416974169743,0.33948339483394835,0.25276752767527677
train,1,t3_t5,up_10_20pct,1,33,33,33,32,30,26,12,0.46153846153846156,26,8,0.3076923076923077,26,1.0,0.0,26,0.3076923076923077,0.6923076923076923,0.11042234634875414,0.1263636675747959,0.14801822537706077,1.0,1.0,0.0,too_sparse_report_only,-0.0015889184655905,-0.096644340969403,0.11191028900199945,0.3288691345213721,-0.3522225789826485,0.6060606060606061,0.3939393939393939,0.15151515151515152
train,1,t3_t5,up_10_20pct,2plus,94,94,94,80,77,74,24,0.32432432432432434,75,17,0.22666666666666666,78,0.9102564102564102,0.08974358974358974,79,0.25316455696202533,0.7341772151898734,0.11351018599517793,0.1267950588336404,0.1465675041419751,1.0,1.0,0.0,thin_report_only,-0.0398693196126129,-0.0850976993730096,-0.08616607939625395,0.17007994227854678,-0.32566428201421493,0.6702127659574468,0.2978723404255319,0.14893617021276595
train,1,t3_t5,up_5_10pct,1,98,98,98,77,86,76,27,0.35526315789473684,74,22,0.2972972972972973,78,0.7564102564102564,0.23076923076923078,77,0.2987012987012987,0.7012987012987013,0.05557204199133425,0.0674556857462566,0.07894739833506842,1.0,0.0,0.0,thin_report_only,-0.00645005831863215,-0.015902855536467,0.0683593579014991,0.22071820403653195,-0.3177221142530974,0.6530612244897959,0.3163265306122449,0.19387755102040816
train,1,t3_t5,up_5_10pct,2plus,317,317,317,171,241,250,71,0.284,250,53,0.212,259,0.8185328185328186,0.18146718146718147,259,0.3667953667953668,0.6216216216216216,0.05781733015820367,0.06655287672352017,0.07988828690786254,1.0,0.0,0.0,sufficient,0.0076336718391973,-0.01151545444409105,-0.0029607346337533003,0.1987307323821294,-0.3120567697279701,0.5205047318611987,0.36908517350157727,0.23974763406940064
train,1,t3_t5,up_gt_20pct,1,3,3,3,3,3,2,2,1.0,2,1,0.5,2,0.5,0.5,2,0.0,1.0,0.23512247195156033,0.25615651300038356,0.3039161946477087,1.0,1.0,1.0,unusable,-0.1979232010702324,-0.2007963451814981,0.34885319965571987,0.3151308839345803,-0.4022346347880152,1.0,0.0,0.0
train,1,t3_t5,up_gt_20pct,2plus,9,9,9,9,9,7,3,0.42857142857142855,7,0,0.0,8,1.0,0.0,8,0.25,0.75,0.22612600931507165,0.29326930571590215,0.32619049435570124,1.0,1.0,1.0,unusable,-0.0371747735776913,-0.1355931822882023,-0.21992442166138443,0.2618296226277727,-0.4170731315862407,0.7777777777777778,0.4444444444444444,0.2222222222222222
train,1,t6_t10,down_or_flat,1,48,48,48,36,39,43,2,0.046511627906976744,43,2,0.046511627906976744,44,0.2727272727272727,0.7045454545454546,44,0.3181818181818182,0.6363636363636364,-0.01068223687021383,-0.004627516850424285,-0.002036766609413543,0.0,0.0,0.0,too_sparse_report_only,-0.005217412414212,-0.0277316341665472,-0.0219436442106337,0.10307409969540834,-0.21469521663327135,0.20833333333333334,0.2916666666666667,0.2708333333333333
train,1,t6_t10,down_or_flat,2plus,3,3,3,3,3,3,0,0.0,3,0,0.0,3,0.3333333333333333,0.6666666666666666,3,0.3333333333333333,0.6666666666666666,-0.006731719991283636,-0.004916439563398933,-0.00300647795096054,0.0,0.0,0.0,unusable,-0.054597717292842,0.0276679581163574,0.1609195229052427,0.2356322319445543,-0.2000000221784714,0.3333333333333333,0.3333333333333333,0.3333333333333333
train,1,t6_t10,up_0_5pct,1,200,200,200,116,151,163,14,0.08588957055214724,162,15,0.09259259259259259,169,0.5029585798816568,0.4260355029585799,169,0.3609467455621302,0.6035502958579881,0.009597928832799363,0.01801200747927767,0.027921512123635306,0.0,0.0,0.0,sufficient,-0.0048899707042453,-0.0108400978950546,0.0,0.12221047862247755,-0.21586283430207293,0.275,0.325,0.25
train,1,t6_t10,up_0_5pct,2plus,137,137,137,100,106,115,4,0.034782608695652174,116,4,0.034482758620689655,118,0.4491525423728814,0.4661016949152542,120,0.31666666666666665,0.6583333333333333,0.017366202664767627,0.028329670681314978,0.03749999834431539,0.0,0.0,0.0,thin_report_only,-0.0108592794580896,-0.03137686249728175,-0.0560344632683981,0.1358694979649872,-0.2333051772342864,0.35766423357664234,0.31386861313868614,0.20437956204379562
train,1,t6_t10,up_10_20pct,1,12,12,12,11,12,10,4,0.4,10,3,0.3,11,1.0,0.0,10,0.3,0.7,0.1332998587940995,0.14880293424560376,0.16383325346958622,1.0,1.0,0.0,too_sparse_report_only,0.0361663294172041,-0.0262273265853553,-0.056885068242151046,0.1929280252806552,-0.3495741936304658,0.75,0.3333333333333333,0.16666666666666666
train,1,t6_t10,up_10_20pct,2plus,16,16,16,15,14,7,1,0.14285714285714285,8,1,0.125,9,1.0,0.0,10,0.5,0.5,0.10368744052215889,0.11690827366388101,0.1291227240553845,1.0,1.0,0.0,too_sparse_report_only,-0.013969691697395148,-0.0616940246214359,-0.06944695860981165,0.16085838212322295,-0.30691114119373697,0.625,0.375,0.1875
train,1,t6_t10,up_5_10pct,1,47,47,47,45,44,33,5,0.15151515151515152,33,4,0.12121212121212122,38,0.8421052631578947,0.15789473684210525,38,0.4473684210526316,0.5526315789473685,0.054713413549699275,0.06521740257176645,0.0761615607900692,1.0,0.0,0.0,too_sparse_report_only,0.0356629211964558,0.0235268185047041,-0.02444216375230425,0.2193329024098471,-0.3195615574676038,0.5531914893617021,0.5106382978723404,0.2553191489361702
train,1,t6_t10,up_5_10pct,2plus,76,76,76,66,64,58,14,0.2413793103448276,58,13,0.22413793103448276,61,0.7704918032786885,0.21311475409836064,61,0.29508196721311475,0.7049180327868853,0.057973324269295023,0.06679383298968367,0.08096971445772094,1.0,0.0,0.0,thin_report_only,-0.0175746755056128,-0.03662217790917115,0.0233644625538571,0.15357505564212054,-0.28226975747791316,0.47368421052631576,0.3026315789473684,0.15789473684210525
train,1,t6_t10,up_gt_20pct,1,5,5,5,5,5,3,1,0.3333333333333333,3,0,0.0,4,1.0,0.0,4,0.0,1.0,0.210371777138449,0.23072536112646747,0.2615814296156389,1.0,1.0,1.0,unusable,0.1063338526883079,-0.278964860950723,-0.2086442742564349,0.2150363679887688,-0.4515138438856548,0.8,0.4,0.0
train,2,t11_t20,down_or_flat,1,21,21,21,16,21,19,0,0.0,20,0,0.0,19,0.3684210526315789,0.5789473684210527,20,0.3,0.65,-0.008116836872765765,-0.004347822030685733,-0.002638582712195081,0.0,0.0,0.0,too_sparse_report_only,-0.0015625357395032,-0.0311359779311598,-0.05587158764856255,0.0874316736990374,-0.1865030153662098,0.19047619047619047,0.2857142857142857,0.14285714285714285
train,2,t11_t20,down_or_flat,2plus,1,1,1,1,1,0,0,,1,0,0.0,0,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,unusable,-0.0423572792531482,-0.1546960777727576,-0.1657457913411463,0.0110497135683886,-0.2386156643705523,0.0,0.0,0.0
train,2,t11_t20,up_0_5pct,1,155,155,155,92,121,125,4,0.032,131,4,0.030534351145038167,127,0.44881889763779526,0.4566929133858268,134,0.291044776119403,0.6716417910447762,0.014603372945782844,0.027906948892152172,0.038778177571897054,0.0,0.0,0.0,thin_report_only,0.004935797313271701,-0.015335677731401449,-0.0432432658834294,0.0890585590600119,-0.1891892170540331,0.25806451612903225,0.27741935483870966,0.22580645161290322
train,2,t11_t20,up_0_5pct,2plus,61,61,61,50,51,51,5,0.09803921568627451,50,4,0.08,52,0.5384615384615384,0.40384615384615385,51,0.39215686274509803,0.5882352941176471,0.0229357945324713,0.032956721774136,0.041860423338227815,0.0,0.0,0.0,thin_report_only,0.004866175249832,-0.0283574463082395,-0.0312499700646317,0.1042345858696371,-0.196110214454611,0.3114754098360656,0.36065573770491804,0.2786885245901639
train,2,t11_t20,up_10_20pct,1,63,63,63,57,54,49,15,0.30612244897959184,51,11,0.21568627450980393,51,1.0,0.0,53,0.4716981132075472,0.5283018867924528,0.11667200860907356,0.13194964542968002,0.1599632706489893,1.0,1.0,0.0,thin_report_only,0.01485339208569175,-0.060606086362942,0.0409982198929828,0.1981460041101925,-0.3195615574676038,0.49206349206349204,0.4603174603174603,0.3333333333333333
train,2,t11_t20,up_10_20pct,2plus,37,37,37,35,35,28,8,0.2857142857142857,27,3,0.1111111111111111,30,1.0,0.0,29,0.3448275862068966,0.6551724137931034,0.11139388725094168,0.12157382395982252,0.14473685261225233,1.0,1.0,0.0,too_sparse_report_only,-0.0113352273070508,0.024376677116745,0.0228359164587372,0.174369801915563,-0.2594141958115313,0.5405405405405406,0.2972972972972973,0.1891891891891892
train,2,t11_t20,up_5_10pct,1,77,77,77,64,68,65,12,0.18461538461538463,64,9,0.140625,67,0.8955223880597015,0.1044776119402985,66,0.4393939393939394,0.5303030303030303,0.05805035337654507,0.07017540487193363,0.08011958876081882,1.0,0.0,0.0,thin_report_only,0.00049872326964725,0.01858101196472525,0.0122980116075667,0.1884324782995727,-0.2551319947447232,0.36363636363636365,0.4155844155844156,0.2597402597402597
train,2,t11_t20,up_5_10pct,2plus,69,69,69,61,63,57,6,0.10526315789473684,56,4,0.07142857142857142,59,0.8305084745762712,0.15254237288135594,60,0.35,0.6333333333333333,0.06322577691847275,0.07446816929221334,0.08133922926699455,1.0,0.0,0.0,thin_report_only,-0.0164557104900733,-0.0168265070316147,0.0029237150977703,0.1737749439478375,-0.264000015258789,0.4492753623188406,0.3188405797101449,0.2318840579710145
train,2,t11_t20,up_gt_20pct,1,9,9,9,9,9,8,3,0.375,8,1,0.125,8,1.0,0.0,8,0.375,0.625,0.22542371223863977,0.23318716834024444,0.24208017066495446,1.0,1.0,1.0,unusable,-0.0800155212609645,-0.05047366320584825,-0.0292780986395249,0.1094907135187155,-0.3107454077303936,0.5555555555555556,0.4444444444444444,0.2222222222222222
train,2,t11_t20,up_gt_20pct,2plus,4,4,4,4,4,2,1,0.5,2,1,0.5,2,1.0,0.0,2,0.5,0.5,0.2048077021694361,0.2233967233246299,0.25637479930535506,1.0,1.0,1.0,unusable,-0.03179021444508015,-0.06892997126001554,0.23257445300105745,0.28133703921218634,-0.3031573123063518,0.25,0.75,0.25
train,2,t21_t30,down_or_flat,1,19,19,19,16,18,12,0,0.0,12,0,0.0,12,0.3333333333333333,0.5,12,0.3333333333333333,0.5833333333333334,-0.013912181175539384,-0.003433473232857698,-0.0021645617890421187,0.0,0.0,0.0,too_sparse_report_only,0.0027030114701865502,0.0319088971598826,0.0006690333777844499,0.0874999130765632,-0.1684053812245547,0.15789473684210525,0.21052631578947367,0.15789473684210525
train,2,t21_t30,down_or_flat,2plus,2,2,2,2,2,2,1,0.5,1,1,1.0,2,0.0,0.5,1,0.0,1.0,-0.011780093683524007,-0.007853395789016004,-0.003926697894508002,0.0,0.0,0.0,unusable,0.1167283186471911,0.14348181031413193,1.1949152790654232,0.610755499225026,-0.23041821362315285,1.0,0.0,0.0
train,2,t21_t30,up_0_5pct,1,42,42,42,33,36,34,1,0.029411764705882353,40,1,0.025,34,0.38235294117647056,0.4411764705882353,40,0.25,0.575,0.014404394461744408,0.01905602529798678,0.03268233467230269,0.0,0.0,0.0,too_sparse_report_only,-0.012092626904996,-0.033607535309872094,-0.03216404412835085,0.0714780949835344,-0.2009833819008143,0.16666666666666666,0.23809523809523808,0.16666666666666666
train,2,t21_t30,up_0_5pct,2plus,16,16,16,15,16,14,0,0.0,14,0,0.0,14,0.5714285714285714,0.35714285714285715,14,0.42857142857142855,0.42857142857142855,0.02252854945307342,0.028128755412422324,0.040931652532826046,0.0,0.0,0.0,too_sparse_report_only,-0.0176359828542837,-0.039190169003921055,-0.042613894126117,0.13018678497556035,-0.2558962943683425,0.1875,0.375,0.1875
train,2,t21_t30,up_10_20pct,1,23,23,23,22,21,20,5,0.25,21,3,0.14285714285714285,20,1.0,0.0,21,0.23809523809523808,0.7619047619047619,0.11843571358126148,0.13615967847713484,0.16434128140875248,1.0,1.0,0.0,too_sparse_report_only,-0.068575276648085,-0.0884210686934622,-0.0613942996869546,0.1477627603563229,-0.2666357571122967,0.6956521739130435,0.21739130434782608,0.13043478260869565
train,2,t21_t30,up_10_20pct,2plus,12,12,12,12,10,11,0,0.0,11,0,0.0,11,1.0,0.0,11,0.2727272727272727,0.7272727272727273,0.10675376645931806,0.11773188557642733,0.14509826447265173,1.0,1.0,0.0,too_sparse_report_only,-0.0364364497181008,-0.0942562400708668,-0.0992217442202743,0.13856106890483738,-0.2720135317717566,0.5833333333333334,0.4166666666666667,0.08333333333333333
train,2,t21_t30,up_5_10pct,1,24,24,24,23,23,19,5,0.2631578947368421,22,5,0.22727272727272727,19,0.8421052631578947,0.15789473684210525,22,0.3181818181818182,0.6818181818181818,0.07235357790877034,0.0780235631446915,0.08922762611814977,1.0,0.0,0.0,too_sparse_report_only,-0.01710124376323295,-0.0005540824091467,-0.06855737103843684,0.17103345360554584,-0.2694435541725225,0.4583333333333333,0.3333333333333333,0.25
train,2,t21_t30,up_5_10pct,2plus,15,15,15,13,13,12,1,0.08333333333333333,13,1,0.07692307692307693,12,1.0,0.0,13,0.46153846153846156,0.46153846153846156,0.053994412150131676,0.0564863733677512,0.08204306976668263,1.0,0.0,0.0,too_sparse_report_only,0.0118694252852744,-0.0138121419604857,0.0148422867695201,0.1396512393452864,-0.2110552708430317,0.13333333333333333,0.4666666666666667,0.4
train,2,t21_t30,up_gt_20pct,1,7,7,7,6,7,4,1,0.25,4,0,0.0,5,1.0,0.0,5,0.4,0.6,0.22100348630465894,0.2503311460381312,0.29977412644415014,1.0,1.0,1.0,unusable,-0.0309321834930778,-0.0371497962145518,-0.0561440992170414,0.1699152611891656,-0.3138888627658649,0.7142857142857143,0.2857142857142857,0.14285714285714285
train,2,t3_t5,down_or_flat,1,7,7,7,7,7,5,1,0.2,5,1,0.2,6,0.3333333333333333,0.6666666666666666,6,0.3333333333333333,0.6666666666666666,-0.01655156842474731,-0.008147155341283185,-0.004357001393657578,0.0,0.0,0.0,unusable,0.0228168797226233,-0.0631808174754683,-0.0551905387647831,0.2055813988973929,-0.2730923952420844,0.42857142857142855,0.42857142857142855,0.2857142857142857
train,2,t3_t5,down_or_flat,2plus,2,2,2,2,2,2,0,0.0,2,0,0.0,2,0.0,1.0,2,0.5,0.5,-0.0626314855393923,-0.0451270018557397,-0.027622518172087107,0.0,0.0,0.0,unusable,0.22534982867011538,0.18509492592326393,0.07627871263825414,0.36593363891859965,-0.33202709347129655,0.0,0.5,0.5
train,2,t3_t5,up_0_5pct,1,127,127,127,93,106,109,17,0.1559633027522936,109,12,0.11009174311926606,111,0.5675675675675675,0.38738738738738737,111,0.38738738738738737,0.5945945945945946,0.019060728498176527,0.02818792530515335,0.03969294457967876,0.0,0.0,0.0,thin_report_only,0.0141961028620707,0.020558045923830003,0.0077881173369966,0.2011277556951787,-0.2793594793187304,0.4409448818897638,0.3779527559055118,0.28346456692913385
train,2,t3_t5,up_0_5pct,2plus,47,47,47,43,45,42,10,0.23809523809523808,42,10,0.23809523809523808,43,0.5116279069767442,0.46511627906976744,43,0.2558139534883721,0.7209302325581395,0.03116753035707076,0.039215743106313594,0.044901091966837114,0.0,0.0,0.0,too_sparse_report_only,-0.00789615054743125,-0.021093025943598,0.0227816375551245,0.2209970550391673,-0.2851063762870292,0.5106382978723404,0.2553191489361702,0.2127659574468085
train,2,t3_t5,up_10_20pct,1,46,46,46,43,42,35,15,0.42857142857142855,33,9,0.2727272727272727,38,0.9473684210526315,0.05263157894736842,37,0.32432432432432434,0.6756756756756757,0.11504975373899795,0.13331582903703842,0.1544733511181018,1.0,1.0,0.0,too_sparse_report_only,-0.0246723702320972,-0.0213575066166126,-0.03010540013708395,0.18945487183734466,-0.354524845947668,0.5217391304347826,0.43478260869565216,0.21739130434782608
train,2,t3_t5,up_10_20pct,2plus,28,28,28,27,27,21,8,0.38095238095238093,21,5,0.23809523809523808,22,0.9545454545454546,0.045454545454545456,23,0.2608695652173913,0.7391304347826086,0.1080485684636312,0.12056556250611439,0.14341613649171736,1.0,1.0,0.0,too_sparse_report_only,-0.0200353347060614,-0.0599385270930463,-0.0982900350363896,0.19031600872188326,-0.3447179363881758,0.7142857142857143,0.32142857142857145,0.21428571428571427
train,2,t3_t5,up_5_10pct,1,88,88,88,73,81,71,17,0.23943661971830985,71,11,0.15492957746478872,73,0.8356164383561644,0.1643835616438356,73,0.4246575342465753,0.5616438356164384,0.05889859497444272,0.07103698863360941,0.08231505773768927,1.0,0.0,0.0,thin_report_only,-0.0106771864705261,-0.0526735303397956,-0.0344827262213579,0.14646707791446262,-0.3024773576796212,0.5113636363636364,0.3977272727272727,0.2840909090909091
