canonical_path,source_explore_path,source_phase,copy_timestamp,file_size_bytes,content_hash,row_count_or_file_count,promoted_reason,tracked_policy,pass
data/universe/pit_mcap500_mainboard_daily.csv,Explore7/data/universe/pit_mcap500_mainboard_daily.csv,Explore7,,86126985,33e037afb7f75c2f64ff6a7a6f205f164f1ba90d61b09976b670c9d3930a3a80,439140,canonical_reusable_base_data,tracked_canonical_input,True
data/universe/qlib_pit_mcap500_mainboard.txt,Explore7/data/universe/qlib_pit_mcap500_mainboard.txt,Explore7,,16709,64510858d1833d469956abdbd182b60ca40bfb3b89407a42c40e95ba7468106d,,canonical_reusable_base_data,tracked_canonical_input,True
data/universe/pit_qlib_instrument_universe.csv,Explore7/data/universe/pit_qlib_instrument_universe.csv,Explore7,,17147,130fb70caa6c0930728af9981e973161e23ee5eac33135b73a130194258835b7,539,canonical_reusable_base_data,tracked_canonical_input,True
data/universe/mcap500_mainboard_20251231.csv,Explore3/data/universe/mcap500_mainboard_20251231.csv,Explore3,,33590,3dfb8f27e3730288acaf7fadcf0fe9b3688134cb1f7a9b2af114272b96d8e771,282,canonical_reusable_base_data,tracked_canonical_input,True
data/universe/qlib_mcap500_mainboard_20251231.txt,Explore3/data/universe/qlib_mcap500_mainboard_20251231.txt,Explore3,,8742,a434c74d1b6c0c80bfa9f4b1a7a448cfb829fbecb8c89d594d20f22b58176098,,canonical_reusable_base_data,tracked_canonical_input,True
data/targets/pit_industry_membership.csv,Explore7/data/targets/pit_industry_membership.csv,Explore7,,31641908,9fefe9fba24993c3f92f667c4059b9e18742a1ee9bb65f713b344c29d80ca2aa,439140,canonical_reusable_base_data,tracked_canonical_input,True
data/targets/target_history.csv,Explore7/data/targets/target_history.csv,Explore7,,10648602,1e5a39a8545b54f2e9c17ee5e06838c6201d234c579ed6792a84cf1e18544ebc,86403,canonical_reusable_base_data,tracked_canonical_input,True
data/qlib/cn_data_pit,Explore7/data/qlib/cn_data_pit,Explore7,,,47ef0244360c692ffd65f45e2294b97d0906e6298fd6901305bc4db3b60dfb7e,3783,canonical_reusable_base_data,tracked_canonical_input,True
