fold_id,portfolio_id,repeat_id,same_turnover,same_turnover_or_n_drop,turnover_match_ratio,model_turnover_annualized,random_turnover_annualized,same_execution_constraints,same_cost_model,net_annual_return,excess_return,model_beats_random,empirical_p_value,used_for_p_value
all_oos,topk_50_dropout_5_daily,19,True,True,1.0107860241648943,49.6886819783705,50.22462530291095,True,True,-0.04651495439505715,-0.04651495439505715,True,0.0,True
all_oos,topk_50_dropout_5_daily,20,True,True,1.0111814926353124,49.6886819783705,50.244275609970025,True,True,-0.044187191891320476,-0.044187191891320476,True,0.0,True
all_oos,topk_50_dropout_5_daily,21,True,True,1.011507430901641,49.6886819783705,50.260471052830205,True,True,-0.07336363007964586,-0.07336363007964586,True,0.0,True
all_oos,topk_50_dropout_5_daily,22,True,True,0.9967493258813309,49.6886819783705,49.52716026587263,True,True,0.001419273940874044,0.001419273940874044,True,0.0,True
all_oos,topk_50_dropout_5_daily,23,True,True,0.9720252521517392,49.6886819783705,48.29865362911316,True,True,-0.03355131302741732,-0.03355131302741732,True,0.0,True
all_oos,topk_50_dropout_5_daily,24,True,True,1.0115856432099037,49.6886819783705,50.26435731934227,True,True,-0.05641997646832175,-0.05641997646832175,True,0.0,True
all_oos,topk_50_dropout_5_daily,25,True,True,1.0119431436195285,49.6886819783705,50.28212104350326,True,True,-0.03760227359706625,-0.03760227359706625,True,0.0,True
all_oos,topk_50_dropout_5_daily,26,True,True,0.9917382721932232,49.6886819783705,49.278167612787705,True,True,-0.014902054700816403,-0.014902054700816403,True,0.0,True
all_oos,topk_50_dropout_5_daily,27,True,True,1.0120105333344136,49.6886819783705,50.28546954961479,True,True,-0.05128595642556866,-0.05128595642556866,True,0.0,True
all_oos,topk_50_dropout_5_daily,28,True,True,1.0096267678591433,49.6886819783705,50.16702338500307,True,True,-0.04064544920995372,-0.04064544920995372,True,0.0,True
all_oos,topk_50_dropout_5_daily,29,True,True,1.0108507952158827,49.6886819783705,50.22784369106492,True,True,-0.043162097635382035,-0.043162097635382035,True,0.0,True
all_oos,topk_50_dropout_5_daily,30,True,True,1.0098986774840908,49.6886819783705,50.180534215883945,True,True,-0.019908497030985628,-0.019908497030985628,True,0.0,True
all_oos,topk_50_dropout_5_daily,31,True,True,1.0113667974299623,49.6886819783705,50.25348316098045,True,True,-0.07086856210215287,-0.07086856210215287,True,0.0,True
all_oos,topk_50_dropout_5_daily,32,True,True,1.0117180110707444,49.6886819783705,50.27093450388374,True,True,-0.055608834697765785,-0.055608834697765785,True,0.0,True
all_oos,topk_50_dropout_5_daily,33,True,True,1.0125544148457413,49.6886819783705,50.31249430506507,True,True,-0.04026415355172608,-0.04026415355172608,True,0.0,True
all_oos,topk_50_dropout_5_daily,34,True,True,1.0108556264023745,49.6886819783705,50.22808374635408,True,True,-0.02784502915521825,-0.02784502915521825,True,0.0,True
all_oos,topk_50_dropout_5_daily,35,True,True,1.0033466894405787,49.6886819783705,49.85497456566378,True,True,-0.009730087897981687,-0.009730087897981687,True,0.0,True
all_oos,topk_50_dropout_5_daily,36,True,True,1.0100934468313842,49.6886819783705,50.190212048040735,True,True,-0.05006002115975172,-0.05006002115975172,True,0.0,True
all_oos,topk_50_dropout_5_daily,37,True,True,1.0122467428789053,49.6886819783705,50.2972064905513,True,True,-0.06513952070930185,-0.06513952070930185,True,0.0,True
all_oos,topk_50_dropout_5_daily,38,True,True,1.0078677563501954,49.6886819783705,50.079620421538664,True,True,-0.02682789136265451,-0.02682789136265451,True,0.0,True
all_oos,topk_50_dropout_5_daily,39,True,True,1.0093386620623788,49.6886819783705,50.152707787691504,True,True,-0.0011043314776501,-0.0011043314776501,True,0.0,True
all_oos,topk_50_dropout_5_daily,40,True,True,0.9767223387684485,49.6886819783705,48.53204567223569,True,True,-0.04139472009810674,-0.04139472009810674,True,0.0,True
all_oos,topk_50_dropout_5_daily,41,True,True,1.0114748952288144,49.6886819783705,50.258854398130175,True,True,-0.028848969107375444,-0.028848969107375444,True,0.0,True
all_oos,topk_50_dropout_5_daily,42,True,True,1.0053284587324134,49.6886819783705,49.95344606976026,True,True,0.006694088400285514,0.006694088400285514,True,0.0,True
all_oos,topk_50_dropout_5_daily,43,True,True,1.0090493403585228,49.6886819783705,50.138331773559166,True,True,-0.045490606867529704,-0.045490606867529704,True,0.0,True
all_oos,topk_50_dropout_5_daily,44,True,True,1.011533474674897,49.6886819783705,50.261765133597045,True,True,-0.05507944393021291,-0.05507944393021291,True,0.0,True
all_oos,topk_50_dropout_5_daily,45,True,True,1.011659849162742,49.6886819783705,50.26804451533375,True,True,-0.0690488006620733,-0.0690488006620733,True,0.0,True
all_oos,topk_50_dropout_5_daily,46,True,True,1.0104234885315373,49.6886819783705,50.206611385119245,True,True,-0.02291214543565434,-0.02291214543565434,True,0.0,True
all_oos,topk_50_dropout_5_daily,47,True,True,0.9984697537573861,49.6886819783705,49.61264605947266,True,True,-0.06018584074890998,-0.06018584074890998,True,0.0,True
all_oos,topk_50_dropout_5_daily,48,True,True,1.0086024139888534,49.6886819783705,50.116124591308925,True,True,-0.011806252489031221,-0.011806252489031221,True,0.0,True
all_oos,topk_50_dropout_5_daily,49,True,True,1.0118964830337402,49.6886819783705,50.2798025404951,True,True,-0.0492677196723158,-0.0492677196723158,True,0.0,True
all_oos,topk_50_dropout_5_daily,50,True,True,1.0008943110506985,49.6886819783705,49.7331191157584,True,True,-0.025745168822820075,-0.025745168822820075,True,0.0,True
all_oos,topk_50_dropout_5_daily,51,True,True,1.0091116221032996,49.6886819783705,50.14142647136845,True,True,-0.04580995830667278,-0.04580995830667278,True,0.0,True
all_oos,topk_50_dropout_5_daily,52,True,True,1.0124309883856515,49.6886819783705,50.30636140694195,True,True,-0.07843637665883785,-0.07843637665883785,True,0.0,True
all_oos,topk_50_dropout_5_daily,53,True,True,1.0113421176289255,49.6886819783705,50.252256854195444,True,True,-0.06823553356204348,-0.06823553356204348,True,0.0,True
all_oos,topk_50_dropout_5_daily,54,True,True,1.0108945411824974,49.6886819783705,50.23001737048787,True,True,-0.04451654168823649,-0.04451654168823649,True,0.0,True
all_oos,topk_50_dropout_5_daily,55,True,True,1.011905004627249,49.6886819783705,50.28022596724491,True,True,-0.06899774596063402,-0.06899774596063402,True,0.0,True
all_oos,topk_50_dropout_5_daily,56,True,True,1.0120193891154885,49.6886819783705,50.28590958170429,True,True,-0.06447081575581304,-0.06447081575581304,True,0.0,True
all_oos,topk_50_dropout_5_daily,57,True,True,0.9602383759949701,49.6886819783705,47.71297928824102,True,True,-0.04719186893859384,-0.04719186893859384,True,0.0,True
all_oos,topk_50_dropout_5_daily,58,True,True,0.9726443161645972,49.6886819783705,48.32941410397232,True,True,-0.02012623446106676,-0.02012623446106676,True,0.0,True
all_oos,topk_50_dropout_5_daily,59,True,True,0.9891006365463967,49.6886819783705,49.147106973957726,True,True,-0.040871725957975724,-0.040871725957975724,True,0.0,True
all_oos,topk_50_dropout_5_daily,60,True,True,1.0122079483948407,49.6886819783705,50.29527884377009,True,True,-0.057511937273353686,-0.057511937273353686,True,0.0,True
all_oos,topk_50_dropout_5_daily,61,True,True,1.0121977056233211,49.6886819783705,50.29476989395348,True,True,-0.05085153300047107,-0.05085153300047107,True,0.0,True
all_oos,topk_50_dropout_5_daily,62,True,True,1.010832036478004,49.6886819783705,50.226911594104145,True,True,-0.04084125835350505,-0.04084125835350505,True,0.0,True
all_oos,topk_50_dropout_5_daily,63,True,True,1.0087464262458883,49.6886819783705,50.123280370549715,True,True,-0.022730805846264746,-0.022730805846264746,True,0.0,True
all_oos,topk_50_dropout_5_daily,64,True,True,1.0117677012323045,49.6886819783705,50.273403542518956,True,True,-0.05842415654833444,-0.05842415654833444,True,0.0,True
all_oos,topk_50_dropout_5_daily,65,True,True,1.0121861118421525,49.6886819783705,50.29419381424806,True,True,-0.06744998086252618,-0.06744998086252618,True,0.0,True
all_oos,topk_50_dropout_5_daily,66,True,True,1.0119011742984503,49.6886819783705,50.28003564325535,True,True,-0.07460959743955065,-0.07460959743955065,True,0.0,True
all_oos,topk_50_dropout_5_daily,67,True,True,1.0102724266051204,49.6886819783705,50.19910531709848,True,True,-0.05276229296505586,-0.05276229296505586,True,0.0,True
all_oos,topk_50_dropout_5_daily,68,True,True,1.0111015835985278,49.6886819783705,50.24030503525404,True,True,-0.020411560371121573,-0.020411560371121573,True,0.0,True
all_oos,topk_50_dropout_5_daily,69,True,True,1.0108264240933615,49.6886819783705,50.226632722108505,True,True,-0.05914996539001427,-0.05914996539001427,True,0.0,True
all_oos,topk_50_dropout_5_daily,70,True,True,1.0094170462423075,49.6886819783705,50.15660259428013,True,True,-0.027583479009201772,-0.027583479009201772,True,0.0,True
all_oos,topk_50_dropout_5_daily,71,True,True,1.0117673551115756,49.6886819783705,50.27338634423612,True,True,-0.07669129498633487,-0.07669129498633487,True,0.0,True
all_oos,topk_50_dropout_5_daily,72,True,True,1.0103713984718512,49.6886819783705,50.204023098709264,True,True,-0.06291250297477058,-0.06291250297477058,True,0.0,True
all_oos,topk_50_dropout_5_daily,73,True,True,1.0117569309357617,49.6886819783705,50.27286838067922,True,True,-0.05545623387128218,-0.05545623387128218,True,0.0,True
all_oos,topk_50_dropout_5_daily,74,True,True,1.0115086710693177,49.6886819783705,50.2605326751275,True,True,-0.0597094894370197,-0.0597094894370197,True,0.0,True
all_oos,topk_50_dropout_5_daily,75,True,True,1.0115708735650477,49.6886819783705,50.26362343515609,True,True,-0.07150348700796494,-0.07150348700796494,True,0.0,True
all_oos,topk_50_dropout_5_daily,76,True,True,1.0091579474831598,49.6886819783705,50.14372831843584,True,True,-0.005094806404686625,-0.005094806404686625,True,0.0,True
all_oos,topk_50_dropout_5_daily,77,True,True,1.0110656493722814,49.6886819783705,50.238519510913946,True,True,-0.06274015331616523,-0.06274015331616523,True,0.0,True
all_oos,topk_50_dropout_5_daily,78,True,True,1.0122060811002342,49.6886819783705,50.295186060362234,True,True,-0.07936060700704473,-0.07936060700704473,True,0.0,True
all_oos,topk_50_dropout_5_daily,79,True,True,1.0102836121477514,49.6886819783705,50.19966111196902,True,True,-0.05006899314552782,-0.05006899314552782,True,0.0,True
all_oos,topk_50_dropout_5_daily,80,True,True,1.0123165543710646,49.6886819783705,50.30067533158363,True,True,-0.07702108068463998,-0.07702108068463998,True,0.0,True
all_oos,topk_50_dropout_5_daily,81,True,True,0.954408841983084,49.6886819783705,47.42331742664232,True,True,0.0039784930789796835,0.0039784930789796835,True,0.0,True
all_oos,topk_50_dropout_5_daily,82,True,True,1.0118930628722054,49.6886819783705,50.279632597176274,True,True,-0.06418082752435839,-0.06418082752435839,True,0.0,True
all_oos,topk_50_dropout_5_daily,83,True,True,0.9973494098241555,49.6886819783705,49.55697764606797,True,True,-0.06595943466072485,-0.06595943466072485,True,0.0,True
all_oos,topk_50_dropout_5_daily,84,True,True,0.9741996628496912,49.6886819783705,48.406697230774064,True,True,-0.024583121628628413,-0.024583121628628413,True,0.0,True
all_oos,topk_50_dropout_5_daily,85,True,True,1.012051384164476,49.6886819783705,50.287499373518315,True,True,-0.0433693163387856,-0.0433693163387856,True,0.0,True
all_oos,topk_50_dropout_5_daily,86,True,True,0.9908116015532067,49.6886819783705,49.23212257005723,True,True,0.0035882951364138993,0.0035882951364138993,True,0.0,True
all_oos,topk_50_dropout_5_daily,87,True,True,0.993118598725621,49.6886819783705,49.346754218882324,True,True,-0.034285589047505005,-0.034285589047505005,True,0.0,True
all_oos,topk_50_dropout_5_daily,88,True,True,1.0111527821370287,49.6886819783705,50.24284902315137,True,True,-0.06230226505549008,-0.06230226505549008,True,0.0,True
all_oos,topk_50_dropout_5_daily,89,True,True,1.010197588914068,49.6886819783705,50.195386730867774,True,True,-0.0327570805310784,-0.0327570805310784,True,0.0,True
all_oos,topk_50_dropout_5_daily,90,True,True,1.0111625855134052,49.6886819783705,50.243336140002455,True,True,-0.041657529861327314,-0.041657529861327314,True,0.0,True
all_oos,topk_50_dropout_5_daily,91,True,True,1.0095808670827808,49.6886819783705,50.16474263592384,True,True,-0.002060601007244811,-0.002060601007244811,True,0.0,True
all_oos,topk_50_dropout_5_daily,92,True,True,1.0117303904778503,49.6886819783705,50.2715496203065,True,True,-0.061348613898514426,-0.061348613898514426,True,0.0,True
all_oos,topk_50_dropout_5_daily,93,True,True,1.009676847356914,49.6886819783705,50.16951176924143,True,True,-0.029960503728037824,-0.029960503728037824,True,0.0,True
all_oos,topk_50_dropout_5_daily,94,True,True,1.0113006080995095,49.6886819783705,50.250194300389225,True,True,-0.07575045117228774,-0.07575045117228774,True,0.0,True
all_oos,topk_50_dropout_5_daily,95,True,True,1.011493613991081,49.6886819783705,50.25978450875547,True,True,-0.06426938542135185,-0.06426938542135185,True,0.0,True
all_oos,topk_50_dropout_5_daily,96,True,True,1.0113709098776837,49.6886819783705,50.25368750308744,True,True,-0.05425590860920759,-0.05425590860920759,True,0.0,True
all_oos,topk_50_dropout_5_daily,97,True,True,1.0115144499827813,49.6886819783705,50.260819821720766,True,True,-0.03487748078357378,-0.03487748078357378,True,0.0,True
all_oos,topk_50_dropout_5_daily,98,True,True,1.0110091342502099,49.6886819783705,50.235711348986364,True,True,-0.044938729952313516,-0.044938729952313516,True,0.0,True
all_oos,topk_50_dropout_5_daily,99,True,True,1.012016193518288,49.6886819783705,50.285750796691275,True,True,-0.06199021884728573,-0.06199021884728573,True,0.0,True
all_oos,topk_50_dropout_5_daily,100,True,True,1.0117314681393261,49.6886819783705,50.27160316788486,True,True,-0.06990599754318993,-0.06990599754318993,True,0.0,True
all_oos,topk_50_dropout_5_daily,101,True,True,1.0120495517971317,49.6886819783705,50.287408325600076,True,True,-0.0607295127934675,-0.0607295127934675,True,0.0,True
all_oos,topk_50_dropout_5_daily,102,True,True,1.0108369775483295,49.6886819783705,50.22715710937618,True,True,-0.046001256743950614,-0.046001256743950614,True,0.0,True
all_oos,topk_50_dropout_5_daily,103,True,True,1.0107962930007695,49.6886819783705,50.22513554783104,True,True,-0.04009771434981135,-0.04009771434981135,True,0.0,True
all_oos,topk_50_dropout_5_daily,104,True,True,1.0118308354878427,49.6886819783705,50.27654060046433,True,True,-0.06795229837347727,-0.06795229837347727,True,0.0,True
all_oos,topk_50_dropout_5_daily,105,True,True,1.0104165791940574,49.6886819783705,50.206268069246526,True,True,-0.051964562209785736,-0.051964562209785736,True,0.0,True
all_oos,topk_50_dropout_5_daily,106,True,True,1.0114484219939714,49.6886819783705,50.25753897798313,True,True,-0.07590746374893831,-0.07590746374893831,True,0.0,True
all_oos,topk_50_dropout_5_daily,107,True,True,1.0124607439642375,49.6886819783705,50.30783992242339,True,True,-0.0591293390958868,-0.0591293390958868,True,0.0,True
all_oos,topk_50_dropout_5_daily,108,True,True,1.0039265803936384,49.6886819783705,49.8837885828125,True,True,0.02581659217380916,0.02581659217380916,True,0.0,True
all_oos,topk_50_dropout_5_daily,109,True,True,1.012228443798212,49.6886819783705,50.29629723335023,True,True,-0.06318202172230036,-0.06318202172230036,True,0.0,True
all_oos,topk_50_dropout_5_daily,110,True,True,1.0115271113262068,49.6886819783705,50.26144894718765,True,True,-0.037642146634093265,-0.037642146634093265,True,0.0,True
all_oos,topk_50_dropout_5_daily,111,True,True,1.0065329422224547,49.6886819783705,50.01329526684512,True,True,-0.05595257859904945,-0.05595257859904945,True,0.0,True
all_oos,topk_50_dropout_5_daily,112,True,True,1.011709641852352,49.6886819783705,50.27051864845262,True,True,-0.06587256059885638,-0.06587256059885638,True,0.0,True
all_oos,topk_50_dropout_5_daily,113,True,True,0.9911429650462252,49.6886819783705,49.24858758528107,True,True,-0.03574635791238279,-0.03574635791238279,True,0.0,True
all_oos,topk_50_dropout_5_daily,114,True,True,1.010226018777594,49.6886819783705,50.19679937331521,True,True,-0.02140496367658684,-0.02140496367658684,True,0.0,True
all_oos,topk_50_dropout_5_daily,115,True,True,1.01077818691257,49.6886819783705,50.22423588017262,True,True,-0.0499641287442274,-0.0499641287442274,True,0.0,True
all_oos,topk_50_dropout_5_daily,116,True,True,1.012191545702103,49.6886819783705,50.29446381558706,True,True,-0.06534109223780016,-0.06534109223780016,True,0.0,True
all_oos,topk_50_dropout_5_daily,117,True,True,0.9680077827389071,49.6886819783705,48.099030869101114,True,True,-0.02497492320904826,-0.02497492320904826,True,0.0,True
all_oos,topk_50_dropout_5_daily,118,True,True,1.0089076194836095,49.6886819783705,50.13128985007591,True,True,-0.01985511735990897,-0.01985511735990897,True,0.0,True
all_oos,topk_50_dropout_5_daily,119,True,True,1.0125395679379516,49.6886819783705,50.311756581785545,True,True,-0.05691934486204986,-0.05691934486204986,True,0.0,True
all_oos,topk_50_dropout_5_daily,120,True,True,1.0113481113588767,49.6886819783705,50.25255467473685,True,True,-0.07647350979670364,-0.07647350979670364,True,0.0,True
all_oos,topk_50_dropout_5_daily,121,True,True,1.0117061701776866,49.6886819783705,50.270346145514246,True,True,-0.03931766321324781,-0.03931766321324781,True,0.0,True
all_oos,topk_50_dropout_5_daily,122,True,True,1.0127341768053184,49.6886819783705,50.321426439906304,True,True,-0.046458040098981024,-0.046458040098981024,True,0.0,True
all_oos,topk_50_dropout_5_daily,123,True,True,1.0116302800185073,49.6886819783705,50.266575263529504,True,True,-0.01838557780857386,-0.01838557780857386,True,0.0,True
all_oos,topk_50_dropout_5_daily,124,True,True,0.9943260307882548,49.6886819783705,49.40674992665302,True,True,-0.04781683372304568,-0.04781683372304568,True,0.0,True
all_oos,topk_50_dropout_5_daily,125,True,True,1.0116076891865955,49.6886819783705,50.26545275486701,True,True,-0.05831205462756517,-0.05831205462756517,True,0.0,True
all_oos,topk_50_dropout_5_daily,126,True,True,1.0074033785189003,49.6886819783705,50.05654609916163,True,True,-0.013437651841808451,-0.013437651841808451,True,0.0,True
all_oos,topk_50_dropout_5_daily,127,True,True,1.0094298047529826,49.6886819783705,50.157236547859576,True,True,-0.046600809949023714,-0.046600809949023714,True,0.0,True
all_oos,topk_50_dropout_5_daily,128,True,True,1.0118522627472721,49.6886819783705,50.277605292743786,True,True,-0.07097001285829752,-0.07097001285829752,True,0.0,True
all_oos,topk_50_dropout_5_daily,129,True,True,1.0114049829492637,49.6886819783705,50.2553805491052,True,True,-0.07791389789439873,-0.07791389789439873,True,0.0,True
all_oos,topk_50_dropout_5_daily,130,True,True,1.0111773140218023,49.6886819783705,50.24406798017222,True,True,-0.05865282388585513,-0.05865282388585513,True,0.0,True
all_oos,topk_50_dropout_5_daily,131,True,True,1.0092059582294464,49.6886819783705,50.14611390913962,True,True,-0.010387248931509885,-0.010387248931509885,True,0.0,True
all_oos,topk_50_dropout_5_daily,132,True,True,1.0105013258335462,49.6886819783705,50.210479018064824,True,True,-0.037024846542973444,-0.037024846542973444,True,0.0,True
all_oos,topk_50_dropout_5_daily,133,True,True,1.0115032017213321,49.6886819783705,50.26026091043481,True,True,-0.07170300359983306,-0.07170300359983306,True,0.0,True
all_oos,topk_50_dropout_5_daily,134,True,True,1.0040925550836943,49.6886819783705,49.89203564640315,True,True,-0.021042134274712687,-0.021042134274712687,True,0.0,True
all_oos,topk_50_dropout_5_daily,135,True,True,1.0093753049386263,49.6886819783705,50.15452852391614,True,True,-0.03631275629749797,-0.03631275629749797,True,0.0,True
all_oos,topk_50_dropout_5_daily,136,True,True,1.0118292704034215,49.6886819783705,50.27646283348226,True,True,-0.06486087892512116,-0.06486087892512116,True,0.0,True
all_oos,topk_50_dropout_5_daily,137,True,True,1.0122170375479669,49.6886819783705,50.295730471809236,True,True,-0.06071492897818298,-0.06071492897818298,True,0.0,True
all_oos,topk_50_dropout_5_daily,138,True,True,1.010864599129999,49.6886819783705,50.2285295893635,True,True,-0.049790872253577256,-0.049790872253577256,True,0.0,True
all_oos,topk_50_dropout_5_daily,139,True,True,1.0115352327672902,49.6886819783705,50.26185249089085,True,True,-0.060568258599059455,-0.060568258599059455,True,0.0,True
all_oos,topk_50_dropout_5_daily,140,True,True,1.01163407237255,49.6886819783705,50.266763700603484,True,True,-0.0398893576142878,-0.0398893576142878,True,0.0,True
all_oos,topk_50_dropout_5_daily,141,True,True,1.0098179846705622,49.6886819783705,50.176524696334575,True,True,-0.013908227749894753,-0.013908227749894753,True,0.0,True
all_oos,topk_50_dropout_5_daily,142,True,True,1.011468161518734,49.6886819783705,50.258519808951455,True,True,-0.05926535345264372,-0.05926535345264372,True,0.0,True
all_oos,topk_50_dropout_5_daily,143,True,True,1.0117571865391288,49.6886819783705,50.27288108127365,True,True,-0.06935438278709727,-0.06935438278709727,True,0.0,True
all_oos,topk_50_dropout_5_daily,144,True,True,1.0112968113836727,49.6886819783705,50.250005646583446,True,True,-0.062210311236921,-0.062210311236921,True,0.0,True
all_oos,topk_50_dropout_5_daily,145,True,True,1.0125290209469726,49.6886819783705,50.31123251570496,True,True,-0.052795359424748334,-0.052795359424748334,True,0.0,True
all_oos,topk_50_dropout_5_daily,146,True,True,1.0111314858067497,49.6886819783705,50.241790836568825,True,True,-0.07092433482223526,-0.07092433482223526,True,0.0,True
all_oos,topk_50_dropout_5_daily,147,True,True,1.0074293527223515,49.6886819783705,50.057836723096564,True,True,-0.03333037837170427,-0.03333037837170427,True,0.0,True
all_oos,topk_50_dropout_5_daily,148,True,True,1.0117945616374513,49.6886819783705,50.2747382006481,True,True,-0.04932893678910555,-0.04932893678910555,True,0.0,True
all_oos,topk_50_dropout_5_daily,149,True,True,0.9715628841582621,49.6886819783705,48.2756791729283,True,True,-0.019451504099625816,-0.019451504099625816,True,0.0,True
all_oos,topk_50_dropout_5_daily,150,True,True,1.0120128234597803,49.6886819783705,50.285583342925825,True,True,-0.06811809774794009,-0.06811809774794009,True,0.0,True
all_oos,topk_50_dropout_5_daily,151,True,True,1.0118531671587565,49.6886819783705,50.277650231758415,True,True,-0.05823387687895798,-0.05823387687895798,True,0.0,True
all_oos,topk_50_dropout_5_daily,152,True,True,1.0117996509534786,49.6886819783705,50.27499108205367,True,True,-0.062260854985940584,-0.062260854985940584,True,0.0,True
all_oos,topk_50_dropout_5_daily,153,True,True,1.0114955771731162,49.6886819783705,50.25988205668329,True,True,-0.060922910092643945,-0.060922910092643945,True,0.0,True
all_oos,topk_50_dropout_5_daily,154,True,True,0.9454610396967268,49.6886819783705,46.978712924430184,True,True,-0.017899794589150364,-0.017899794589150364,True,0.0,True
all_oos,topk_50_dropout_5_daily,155,True,True,1.0118054006168724,49.6886819783705,50.27527677524953,True,True,-0.0797418366455146,-0.0797418366455146,True,0.0,True
all_oos,topk_50_dropout_5_daily,156,True,True,1.0114547346279095,49.6886819783705,50.25785264444332,True,True,-0.04457207711263189,-0.04457207711263189,True,0.0,True
all_oos,topk_50_dropout_5_daily,157,True,True,0.9994881640377745,49.6886819783705,49.66324952401838,True,True,-0.043921686929488946,-0.043921686929488946,True,0.0,True
all_oos,topk_50_dropout_5_daily,158,True,True,1.006661194174117,49.6886819783705,50.019667937284375,True,True,-0.05583422539060556,-0.05583422539060556,True,0.0,True
all_oos,topk_50_dropout_5_daily,159,True,True,1.0115694180763928,49.6886819783705,50.26355111384319,True,True,-0.054315448963243806,-0.054315448963243806,True,0.0,True
all_oos,topk_50_dropout_5_daily,160,True,True,1.012033852958172,49.6886819783705,50.28662827098358,True,True,-0.05727843894973039,-0.05727843894973039,True,0.0,True
all_oos,topk_50_dropout_5_daily,161,True,True,1.005745846837611,49.6886819783705,49.97418553458098,True,True,-0.025912393604950235,-0.025912393604950235,True,0.0,True
all_oos,topk_50_dropout_5_daily,162,True,True,0.9720407847938203,49.6886819783705,48.29942542562581,True,True,-0.04325155322457619,-0.04325155322457619,True,0.0,True
all_oos,topk_50_dropout_5_daily,163,True,True,1.0114999792713937,49.6886819783705,50.26010079114463,True,True,-0.06368403479648566,-0.06368403479648566,True,0.0,True
all_oos,topk_50_dropout_5_daily,164,True,True,1.004475420517688,49.6886819783705,49.91105972519337,True,True,0.004504185785544568,0.004504185785544568,True,0.0,True
all_oos,topk_50_dropout_5_daily,165,True,True,1.0119438107847611,49.6886819783705,50.282154194064326,True,True,-0.06384509965082463,-0.06384509965082463,True,0.0,True
all_oos,topk_50_dropout_5_daily,166,True,True,1.0035528170251191,49.6886819783705,49.86521677365898,True,True,-0.010734880478431963,-0.010734880478431963,True,0.0,True
all_oos,topk_50_dropout_5_daily,167,True,True,1.011535052196079,49.6886819783705,50.261843518545376,True,True,-0.06180321055817739,-0.06180321055817739,True,0.0,True
