run_id,requirement_version,artifact_profile_id,artifact_profile_registry_sha256,stage_decision,execution_authorization_gate,scope_restart_gate,scope_override_gate,upstream_21b_success_gate,upstream_21b_contract_erratum_gate,upstream_paper_lineage_erratum_gate,upstream_hash_and_file_set_gate,dependency_runtime_gate,input_panel_integrity_gate,train_validation_firewall_gate,historical_holdout_zero_access_gate,teacher_materialization_gate,architecture_shape_gate,teacher_isolation_gate,loss_and_score_index_gate,seed_determinism_gate,gpu_memory_gate,training_completion_gate,pre_gate_bundle_hash_gate,late_readout_process_gate,checkpoint_eligibility_gate,score_coverage_gate,rankic_implementation_gate,finalize_transaction_gate,r2_direction_stability_gate,output_manifest_hash_gate,failure_bundle_integrity_gate,r2_validation_late_mean_rankic,positive_late_seed_n,positive_lomo_n,lomo_total_n,r2_minus_m1_paired_mean_delta,r2_minus_m3_paired_mean_delta,relative_advantage_point_ordering_observed,full_reaka_local_validation_point_ordering_observed,historical_holdout_readout_authorized,next_requirement_generation_authorized,next_requirement_execution_authorized,policy_training_authorized,portfolio_optimization_authorized,deployment_authorized,scope_restart_decision_sha256,approved_21b_contract_erratum_sha256,approved_21a_paper_lineage_erratum_sha256,pre_gate_r2_checkpoint_bundle_hash,upstream_21b_pre_holdout_bundle_hash,semantic_payload_bundle_hash,blocking_reasons
21C_full_reaka_pit_proxy_replication,21C_FULL_v2,P1_MATERIALIZATION_BLOCKED,1831e3931ddc6955b29e7bb0a203a72521af44045afba2c81a0f063b07a4598a,21C_FULL_teacher_or_architecture_pipeline_not_evaluable,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,not_evaluable,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,,,,,,,,,false,false,false,false,false,false,a8c3a17554adc3dd4c8915bdd25cf3d50ca0524d488ec982261195a7c4265265,72acea30cf6ed9cdbc0ddfdf898a7c104f563c4e42b16100d1716204485fda26,e2a59f199fa2c947d91c3b2d9d4410ce2bf59af725a5c789257620e6b3c87b3d,,56f4759f8604711c81cec3c000d99c198188960da0bee6ef2ea364f99641367a,2b71a308083170563c9c99bf9d02f1368edb8ba28676df73339394f9cd556e6b,"[""teacher_materialization_gate""]"
